learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,0.001896,7.337828477223715E-13,1.0,0.0,0.0,0.0,0.0,?,0.0,0.2,1.0,1496.0
2.0,0.010524,4.072959224383036E-12,2.0,0.0,0.0,0.0,0.0,?,0.0,0.2,2.0,1496.0
3.0,0.011914,4.6109118395381505E-12,3.0,0.0,0.0,0.3333333333333333,0.0,?,0.0,0.2,3.0,1496.0
4.0,0.013231,5.1206122669908734E-12,4.0,0.0,0.0,0.3333333333333333,0.0,?,0.0,0.2,4.0,1496.0
5.0,0.014519,5.61908922261662E-12,5.0,0.0,0.0,0.31666666666666665,0.0,?,0.0,0.2,5.0,1496.0
6.0,0.015737,6.0904750393496616E-12,6.0,0.0,0.0,0.2972222222222222,0.0,?,0.0,0.2,6.0,1496.0
7.0,0.017398,6.733309063646528E-12,7.0,0.0,0.0,0.2785714285714286,0.0,?,0.0,0.2,7.0,1496.0
8.0,0.018433,7.1338709029886454E-12,8.0,0.0,0.0,0.26160714285714287,0.0,?,0.0,0.2,8.0,1496.0
9.0,0.019381,7.500762326849831E-12,9.0,0.0,0.0,0.24642857142857144,0.0,?,0.0,0.2,9.0,1496.0
10.0,0.020289,7.852173099915186E-12,10.0,0.0,0.0,0.2328968253968254,0.0,?,0.0,0.2,10.0,1496.0
11.0,0.022397,8.66800339685546E-12,11.0,0.0,0.0,0.22081529581529583,0.0,?,0.0,0.2,11.0,1496.0
12.0,0.024133,9.33986364139451E-12,12.0,0.0,0.0,0.20998977873977875,0.0,?,0.0,0.2,12.0,1496.0
13.0,0.025973,1.0051973578002719E-11,13.0,0.0,0.0,0.20024697524697527,0.0,?,0.0,0.2,13.0,1496.0
14.0,0.027673,1.070990123682552E-11,14.0,0.0,0.0,0.2518776858062573,0.0,?,0.0,0.2,14.0,1496.0
15.0,0.029041,1.1239339494042928E-11,15.0,0.0,0.0,0.24460964960964965,0.0,?,0.0,0.2,15.0,1496.0
16.0,0.030135,1.1662735293308895E-11,16.0,0.0,0.0,0.23765487984237987,0.0,?,0.0,0.2,16.0,1496.0
17.0,0.031261,1.2098515613211527E-11,17.0,0.0,0.0,0.23102812220459282,0.0,?,0.0,0.2,17.0,1496.0
18.0,0.032412,1.2543971339861552E-11,18.0,0.0,0.0,0.22472917423897817,0.0,?,0.0,0.2,18.0,1496.0
19.0,0.033586,1.299832844071918E-11,19.0,0.0,0.0,0.21874927617961673,0.0,?,0.0,0.2,19.0,1496.0
20.0,0.034524,1.3361349701881408E-11,20.0,0.0,0.0,0.21307497026537275,0.0,?,0.0,0.2,20.0,1496.0
21.0,0.035684,1.3810288574960495E-11,21.0,0.0,0.0,0.20769044787178353,0.0,?,0.0,0.2,21.0,1496.0
22.0,0.036442,1.4103646907541485E-11,22.0,0.0,0.0,0.20257897729752497,0.0,?,0.0,0.2,22.0,1496.0
23.0,0.038258,1.4806468453672194E-11,23.0,0.0,0.0,0.1977237648458539,0.0,?,0.0,0.2,23.0,1496.0
24.0,0.03944,1.526392168468899E-11,24.0,0.0,0.0,0.19310846304974047,0.0,?,0.0,0.2,24.0,1496.0
25.0,0.04056,1.5697379906972248E-11,25.0,0.0,0.0,0.18871745786108415,0.0,?,0.0,0.2,25.0,1496.0
26.0,0.041057,1.5889726993110445E-11,26.0,0.0,0.0,0.18453601717411938,0.0,?,0.0,0.2,26.0,1496.0
27.0,0.041513,1.6066206412182913E-11,27.0,0.0,0.0,0.18055035272037706,0.0,?,0.0,0.2,27.0,1496.0
28.0,0.041963,1.6240363733636007E-11,28.0,0.0,0.0,0.17674762848300912,0.0,?,0.0,0.2,28.0,1496.0
29.0,0.042414,1.6414908071358998E-11,29.0,0.0,0.0,0.1731159368604423,0.0,?,0.0,0.2,29.0,1496.0
30.0,0.042868,1.6590613457891676E-11,30.0,0.0,0.0,0.1983798883903816,0.0,?,0.0,0.2,30.0,1496.0
31.0,0.043372,1.6785669657919143E-11,31.0,0.0,0.0,0.19520634360359507,0.0,?,0.0,0.2,31.0,1496.0
32.0,0.044536,1.7236156596077814E-11,32.0,0.0,0.0,0.21733195181759563,0.0,?,0.0,0.2,32.0,1496.0
33.0,0.046531,1.8008254054519866E-11,33.0,0.0,0.0,0.21453401388372909,0.0,?,0.0,0.2,33.0,1496.0
34.0,0.047557,1.8405332747432922E-11,34.0,0.0,0.0,0.23407089226326291,0.0,?,0.0,0.2,34.0,1496.0
35.0,0.048704,1.8849240409003366E-11,35.0,0.0,0.0,0.23158483315658143,0.0,?,0.0,0.2,35.0,1496.0
36.0,0.049768,1.926102572017246E-11,36.0,0.0,0.0,0.22912017509270813,0.0,?,0.0,0.2,36.0,1496.0
37.0,0.050395,1.9503684921397106E-11,37.0,0.0,0.0,0.2266814916817941,0.0,?,0.0,0.2,37.0,1496.0
38.0,0.050846,1.9678229259120097E-11,38.0,0.0,0.0,0.24347579097608543,0.0,?,0.0,0.2,38.0,1496.0
39.0,0.052227,2.0212698727846148E-11,39.0,1.0,0.0,0.24128140497265002,0.0,?,0.0,0.2,39.0,1496.0
