learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,0.00205,1.5146409471829735E-12,1.0,0.0,0.0,0.0,0.0,?,0.0,0.2,1.0,2856.0
2.0,0.015503,1.1454379806915918E-11,2.0,0.0,0.0,0.5,0.0,?,0.0,0.2,2.0,2856.0
3.0,0.020281,1.4984601487716038E-11,3.0,0.0,0.0,0.5,0.0,?,0.0,0.2,3.0,2856.0
4.0,0.022001,1.625542218486468E-11,4.0,0.0,0.0,0.4583333333333333,0.0,?,0.0,0.2,4.0,2856.0
5.0,0.023637,1.7464179545640947E-11,5.0,0.0,0.0,0.41666666666666663,0.0,?,0.0,0.2,5.0,2856.0
6.0,0.025259,1.8662593017021817E-11,6.0,0.0,0.0,0.38055555555555554,0.0,?,0.0,0.2,6.0,2856.0
7.0,0.026844,1.983366906642914E-11,7.0,0.0,0.0,0.35,0.0,?,0.0,0.2,7.0,2856.0
8.0,0.028339,2.0938248684008917E-11,8.0,0.0,0.0,0.3241071428571428,0.0,?,0.0,0.2,8.0,2856.0
9.0,0.0297,2.1943822503089904E-11,9.0,0.0,0.0,0.30198412698412697,0.0,?,0.0,0.2,9.0,2856.0
10.0,0.031446,2.323385328054428E-11,10.0,0.0,0.0,0.36067460317460315,0.0,?,0.0,0.2,10.0,2856.0
11.0,0.03288,2.4293363094329832E-11,11.0,0.0,0.0,0.4006132756132756,0.0,?,0.0,0.2,11.0,2856.0
12.0,0.034503,2.549251541495323E-11,12.0,0.0,0.0,0.4278348965848966,0.0,?,0.0,0.2,12.0,2856.0
13.0,0.035299,2.608063941200574E-11,13.0,0.0,0.0,0.42056554556554554,0.0,?,0.0,0.2,13.0,2856.0
14.0,0.036551,2.7005678663651146E-11,14.0,0.0,0.0,0.4125031714317428,0.0,?,0.0,0.2,14.0,2856.0
15.0,0.037294,2.7554643650849658E-11,15.0,0.0,0.0,0.404050579050579,0.0,?,0.0,0.2,15.0,2856.0
16.0,0.038426,2.839102099339167E-11,16.0,0.0,0.0,0.3954640845265845,0.0,?,0.0,0.2,16.0,2856.0
17.0,0.039485,2.917346234122912E-11,17.0,0.0,0.0,0.41631913837796186,0.0,?,0.0,0.2,17.0,2856.0
18.0,0.040212,2.9710605740547176E-11,18.0,0.0,0.0,0.4324059836314738,0.0,?,0.0,0.2,18.0,2856.0
19.0,0.040922,3.0235188702742254E-11,19.0,0.0,0.0,0.4271916336157822,0.0,?,0.0,0.2,19.0,2856.0
20.0,0.041615,3.074721122781435E-11,20.0,0.0,0.0,0.42162152561920363,0.0,?,0.0,0.2,20.0,2856.0
21.0,0.042345,3.128657117486E-11,21.0,0.0,0.0,0.4158300243992416,0.0,?,0.0,0.2,21.0,2856.0
22.0,0.04305,3.1807459890842434E-11,22.0,0.0,0.0,0.40991567264083456,0.0,?,0.0,0.2,22.0,2856.0
23.0,0.04491,3.3181719481945034E-11,23.0,0.0,0.0,0.4237138054509168,0.0,?,0.0,0.2,23.0,2856.0
24.0,0.045586,3.368118156989415E-11,24.0,0.0,0.0,0.4187402229774185,0.0,?,0.0,0.2,24.0,2856.0
25.0,0.046306,3.4213153024514514E-11,25.0,0.0,0.0,0.43032394739165514,0.0,?,0.0,0.2,25.0,2856.0
26.0,0.046979,3.471039856473604E-11,26.0,0.0,0.0,0.42608071864582225,0.0,?,0.0,0.2,26.0,2856.0
27.0,0.047621,3.51847397784392E-11,27.0,0.0,0.0,0.421695962684581,0.0,?,0.0,0.2,27.0,2856.0
28.0,0.048251,3.5650214801232017E-11,28.0,0.0,0.0,0.41721740317071365,0.0,?,0.0,0.2,28.0,2856.0
29.0,0.048872,3.610904018084208E-11,29.0,0.0,0.0,0.4274611380367481,0.0,?,0.0,0.2,29.0,2856.0
30.0,0.049669,3.669790302713712E-11,30.0,0.0,0.0,0.4235572610217301,0.0,?,0.0,0.2,30.0,2856.0
31.0,0.050307,3.716928884387016E-11,31.0,0.0,0.0,0.4214148608966052,0.0,?,0.0,0.2,31.0,2856.0
32.0,0.050928,3.762811422348022E-11,32.0,0.0,0.0,0.41866231316025293,0.0,?,0.0,0.2,32.0,2856.0
33.0,0.055432,4.095589121182759E-11,33.0,0.0,0.0,0.41405638447862914,0.0,?,0.0,0.2,33.0,2856.0
34.0,0.05707,4.216612627108891E-11,34.0,0.0,0.0,0.4092311966998459,0.0,?,0.0,0.2,34.0,2856.0
35.0,0.058522,4.3238935371239974E-11,35.0,0.0,0.0,0.4028960196512789,0.0,?,0.0,0.2,35.0,2856.0
36.0,0.059917,4.4269630064566926E-11,36.0,0.0,0.0,0.3966064243341682,0.0,?,0.0,0.2,36.0,2856.0
37.0,0.061418,4.5378642777601876E-11,37.0,0.0,0.0,0.3906568071423067,0.0,?,0.0,0.2,37.0,2856.0
38.0,0.062939,4.650243247548739E-11,38.0,0.0,0.0,0.3847623297613688,0.0,?,0.0,0.2,38.0,2856.0
