learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,0.001682,4.3513460291756524E-13,1.0,0.0,0.0,0.0,0.0,?,0.0,0.2,1.0,1000.0
2.0,0.009731,2.517416659328673E-12,2.0,0.0,0.0,0.0,0.0,?,0.0,0.2,2.0,1000.0
3.0,0.010846,2.8058679567443E-12,3.0,0.0,0.0,0.3333333333333333,0.0,?,0.0,0.2,3.0,1000.0
4.0,0.011903,3.0793146126800115E-12,4.0,0.0,0.0,1.0,0.0,?,0.0,0.2,4.0,1000.0
5.0,0.014097,3.646903981765112E-12,5.0,0.0,0.0,1.4,0.0,?,0.0,0.2,5.0,1000.0
6.0,0.015875,4.10687385333909E-12,6.0,0.0,0.0,1.6666666666666667,0.0,?,0.0,0.2,6.0,1000.0
7.0,0.016615,4.2983123825656046E-12,7.0,0.0,0.0,1.8571428571428572,0.0,?,0.0,0.2,7.0,1000.0
8.0,0.018453,4.773804297049841E-12,8.0,0.0,0.0,2.0,0.0,?,0.0,0.2,8.0,1000.0
9.0,0.019284,4.988784591356914E-12,9.0,0.0,0.0,2.111111111111111,0.0,?,0.0,0.2,9.0,1000.0
10.0,0.019922,5.15383564763599E-12,10.0,0.0,0.0,2.2,0.0,?,0.0,0.2,10.0,1000.0
11.0,0.020584,5.32509552107917E-12,11.0,0.0,0.0,2.272727272727273,0.0,?,0.0,0.2,11.0,1000.0
12.0,0.021149,5.471261425150766E-12,12.0,0.0,0.0,2.3333333333333335,0.0,?,0.0,0.2,12.0,1000.0
13.0,0.021687,5.610442409912746E-12,13.0,0.0,0.0,2.3846153846153846,0.0,?,0.0,0.2,13.0,1000.0
14.0,0.022833,5.906913429498673E-12,14.0,0.0,0.0,2.357142857142857,0.0,?,0.0,0.2,14.0,1000.0
15.0,0.023354,6.041696502102747E-12,15.0,0.0,0.0,2.6666666666666665,0.0,?,0.0,0.2,15.0,1000.0
16.0,0.023876,6.176738275421991E-12,16.0,0.0,0.0,2.9375,0.0,?,0.0,0.2,16.0,1000.0
17.0,0.024371,6.304795129431619E-12,17.0,0.0,0.0,3.176470588235294,0.0,?,0.0,0.2,17.0,1000.0
18.0,0.024839,6.4258670641316314E-12,18.0,0.0,0.0,3.388888888888889,0.0,?,0.0,0.2,18.0,1000.0
19.0,0.025493,6.5950573318534434E-12,19.0,0.0,0.0,3.5789473684210527,0.0,?,0.0,0.2,19.0,1000.0
20.0,0.026631,6.889458745718003E-12,20.0,0.0,0.0,3.75,0.0,?,0.0,0.2,20.0,1000.0
21.0,0.027704,7.16704461309645E-12,21.0,0.0,0.0,3.9047619047619047,0.0,?,0.0,0.2,21.0,1000.0
22.0,0.028158,7.284494737784069E-12,22.0,0.0,0.0,4.045454545454546,0.0,?,0.0,0.2,22.0,1000.0
23.0,0.030926,8.000578317377303E-12,23.0,0.0,0.0,4.173913043478261,0.0,?,0.0,0.2,23.0,1000.0
24.0,0.031343,8.108456515603597E-12,24.0,0.0,0.0,4.291666666666667,0.0,?,0.0,0.2,24.0,1000.0
25.0,0.031746,8.212712903817496E-12,25.0,0.0,0.0,4.4,0.0,?,0.0,0.2,25.0,1000.0
26.0,0.032128,8.311536577012804E-12,26.0,0.0,0.0,4.5,0.0,?,0.0,0.2,26.0,1000.0
27.0,0.032501,8.408031943771575E-12,27.0,0.0,0.0,4.592592592592593,0.0,?,0.0,0.2,27.0,1000.0
28.0,0.032873,8.504268609815175E-12,28.0,0.0,0.0,4.678571428571429,0.0,?,0.0,0.2,28.0,1000.0
29.0,0.033245,8.600505275858775E-12,29.0,0.0,0.0,4.758620689655173,0.0,?,0.0,0.2,29.0,1000.0
30.0,0.033608,8.694413635465835E-12,30.0,0.0,0.0,4.8,0.0,?,0.0,0.2,30.0,1000.0
31.0,0.034005,8.79711781938871E-12,31.0,0.0,0.0,4.967741935483871,0.0,?,0.0,0.2,31.0,1000.0
32.0,0.034397,8.898528499735729E-12,32.0,0.0,0.0,5.09375,0.0,?,0.0,0.2,32.0,1000.0
33.0,0.034783,8.998386975791722E-12,33.0,0.0,0.0,5.181818181818182,0.0,?,0.0,0.2,33.0,1000.0
34.0,0.03515,9.093330138259466E-12,34.0,0.0,0.0,5.235294117647059,0.0,?,0.0,0.2,34.0,1000.0
35.0,0.035523,9.189825505018237E-12,35.0,0.0,0.0,5.28,0.0,?,0.0,0.2,35.0,1000.0
36.0,0.035888,9.28425126605564E-12,36.0,0.0,0.0,5.322222222222223,0.0,?,0.0,0.2,36.0,1000.0
37.0,0.036239,9.375055217080649E-12,37.0,0.0,0.0,5.362162162162163,0.0,?,0.0,0.2,37.0,1000.0
38.0,0.036587,9.465083065960145E-12,38.0,0.0,0.0,5.373684210526317,0.0,?,0.0,0.2,38.0,1000.0
39.0,0.036939,9.556145717700326E-12,39.0,0.0,0.0,5.3982905982905995,0.0,?,0.0,0.2,39.0,1000.0
40.0,0.037281,9.644621362288796E-12,40.0,0.0,0.0,5.421666666666669,0.0,?,0.0,0.2,40.0,1000.0
41.0,0.037646,9.739047123326199E-12,41.0,0.0,0.0,5.443902439024392,0.0,?,0.0,0.2,41.0,1000.0
42.0,0.037991,9.828298870060182E-12,42.0,0.0,0.0,5.465079365079367,0.0,?,0.0,0.2,42.0,1000.0
43.0,0.03834,9.918585419654849E-12,43.0,0.0,0.0,5.48527131782946,0.0,?,0.0,0.2,43.0,1000.0
44.0,0.038706,1.0013269881407423E-11,44.0,0.0,0.0,5.504545454545457,0.0,?,0.0,0.2,44.0,1000.0
