learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,8.43E-4,3.262547155221303E-13,1.0,0.0,0.0,0.0,0.0,?,0.0,0.2,1.0,1496.0
2.0,0.007353,2.845730632543564E-12,2.0,0.0,0.0,0.0,0.0,?,0.0,0.2,2.0,1496.0
3.0,0.0104,4.024969206915961E-12,3.0,0.0,0.0,0.3333333333333333,0.0,?,0.0,0.2,3.0,1496.0
4.0,0.011801,4.5671790010399286E-12,4.0,0.0,0.0,0.3333333333333333,0.0,?,0.0,0.2,4.0,1496.0
5.0,0.012914,4.997928109433916E-12,5.0,0.0,0.0,0.31666666666666665,0.0,?,0.0,0.2,5.0,1496.0
6.0,0.013934,5.392684704727596E-12,6.0,0.0,0.0,0.2972222222222222,0.0,?,0.0,0.2,6.0,1496.0
7.0,0.014929,5.777765893273883E-12,7.0,0.0,0.0,0.37380952380952376,0.0,?,0.0,0.2,7.0,1496.0
8.0,0.016606,6.426792177889082E-12,8.0,0.0,0.0,0.362797619047619,0.0,?,0.0,0.2,8.0,1496.0
9.0,0.018303,7.083558787902196E-12,9.0,0.0,0.0,0.3502645502645502,0.0,?,0.0,0.2,9.0,1496.0
10.0,0.01915,7.411361568503908E-12,10.0,0.0,0.0,0.3374603174603174,0.0,?,0.0,0.2,10.0,1496.0
11.0,0.020519,7.941186841991212E-12,11.0,0.0,0.0,0.32496392496392495,0.0,?,0.0,0.2,11.0,1496.0
12.0,0.02119,8.200874759091271E-12,12.0,0.0,0.0,0.313035113035113,0.0,?,0.0,0.2,12.0,1496.0
13.0,0.021819,8.444307992855708E-12,13.0,0.0,0.0,0.3017760017760017,0.0,?,0.0,0.2,13.0,1496.0
14.0,0.02243,8.68077493376202E-12,14.0,0.0,0.0,0.29120958406672687,0.0,?,0.0,0.2,14.0,1496.0
15.0,0.022987,8.896342996093961E-12,15.0,0.0,0.0,0.32893846893846884,0.0,?,0.0,0.2,15.0,1496.0
16.0,0.023641,9.149451636605791E-12,16.0,0.0,0.0,0.3208798146298146,0.0,?,0.0,0.2,16.0,1496.0
17.0,0.024155,9.348377999332214E-12,17.0,0.0,0.0,0.313033943181002,0.0,?,0.0,0.2,17.0,1496.0
18.0,0.025056,9.6970796585083E-12,18.0,0.0,0.0,0.30544709012846266,0.0,?,0.0,0.2,18.0,1496.0
19.0,0.025626,9.917678932348886E-12,19.0,0.0,0.0,0.3332305766129295,0.0,?,0.0,0.2,19.0,1496.0
20.0,0.02617,1.0128215783172182E-11,20.0,0.0,0.0,0.3270953635717567,0.0,?,0.0,0.2,20.0,1496.0
21.0,0.027042,1.046569397052129E-11,21.0,0.0,0.0,0.3210432034016731,0.0,?,0.0,0.2,21.0,1496.0
22.0,0.027544,1.0659976138008965E-11,22.0,0.0,0.0,0.3432468673163156,0.0,?,0.0,0.2,22.0,1496.0
23.0,0.029337,1.1353896309932073E-11,23.0,0.0,0.0,0.338204513401377,0.0,?,0.0,0.2,23.0,1496.0
24.0,0.029825,1.1542760249641206E-11,24.0,0.0,0.0,0.3567213543284935,0.0,?,0.0,0.2,24.0,1496.0
25.0,0.030295,1.1724657896492216E-11,25.0,0.0,0.0,0.3524525001553538,0.0,?,0.0,0.2,25.0,1496.0
26.0,0.030755,1.1902685380644268E-11,26.0,0.0,0.0,0.3481274039955325,0.0,?,0.0,0.2,26.0,1496.0
27.0,0.031215,1.2080712864796319E-11,27.0,0.0,0.0,0.3637238249301709,0.0,?,0.0,0.2,27.0,1496.0
28.0,0.032265,1.2487079948186873E-11,28.0,0.0,0.0,0.3771887147805484,0.0,?,0.0,0.2,28.0,1496.0
29.0,0.0334,1.2926343414518567E-11,29.0,0.0,0.0,0.37403442412309107,0.0,?,0.0,0.2,29.0,1496.0
30.0,0.034149,1.3216218600670497E-11,30.0,0.0,0.0,0.38570454102013746,0.0,?,0.0,0.2,30.0,1496.0
31.0,0.034668,1.3417080044746398E-11,31.0,0.0,0.0,0.3958431042130362,0.0,?,0.0,0.2,31.0,1496.0
32.0,0.035143,1.3600912772946887E-11,32.0,0.0,0.0,0.39355365236766915,0.0,?,0.0,0.2,32.0,1496.0
33.0,0.03607,1.3959676855140262E-11,33.0,0.0,0.0,0.40246111744743673,0.0,?,0.0,0.2,33.0,1496.0
34.0,0.036517,1.413267312778367E-11,34.0,0.0,0.0,0.4004279473264337,0.0,?,0.0,0.2,34.0,1496.0
35.0,0.036968,1.430721746550666E-11,35.0,0.0,0.0,0.4083148799238297,0.0,?,0.0,0.2,35.0,1496.0
36.0,0.037406,1.4476730591721006E-11,36.0,0.0,0.0,0.4064966094497551,0.0,?,0.0,0.2,36.0,1496.0
37.0,0.037843,1.4645856701665456E-11,37.0,0.0,0.0,0.40451922360877074,0.0,?,0.0,0.2,37.0,1496.0
38.0,0.038306,1.4825045234627194E-11,38.0,0.0,0.0,0.402408831522338,0.0,?,0.0,0.2,38.0,1496.0
39.0,0.03889,1.505106273624632E-11,39.0,0.0,0.0,0.40018782234700134,0.0,?,0.0,0.2,39.0,1496.0
40.0,0.039614,1.5331262515650854E-11,40.0,0.0,0.0,0.397875434480634,0.0,?,0.0,0.2,40.0,1496.0
41.0,0.040135,1.553289799226655E-11,41.0,0.0,0.0,0.3954882287615942,0.0,?,0.0,0.2,41.0,1496.0
42.0,0.040596,1.5711312492688497E-11,42.0,0.0,0.0,0.3930404834774912,0.0,?,0.0,0.2,42.0,1496.0
43.0,0.041026,1.5877729488743677E-11,43.0,0.0,0.0,0.39054452538997475,0.0,?,0.0,0.2,43.0,1496.0
44.0,0.041445,1.6039889305830002E-11,44.0,0.0,0.0,0.3980532914619785,0.0,?,0.0,0.2,44.0,1496.0
45.0,0.041837,1.6191599683629143E-11,45.0,0.0,0.0,0.39577331932848003,0.0,?,0.0,0.2,45.0,1496.0
46.0,0.042234,1.634524514277776E-11,46.0,0.0,0.0,0.39344974475370625,0.0,?,0.0,0.2,46.0,1496.0
47.0,0.042614,1.649231132533815E-11,47.0,0.0,0.0,0.3910914245600567,0.0,?,0.0,0.2,47.0,1496.0
48.0,0.043002,1.6642473638057707E-11,48.0,0.0,0.0,0.38870609789590654,0.0,?,0.0,0.2,48.0,1496.0
49.0,0.043423,1.6805407487683823E-11,49.0,0.0,0.0,0.38630053127218056,0.0,?,0.0,0.2,49.0,1496.0
50.0,0.04381,1.6955182784133484E-11,50.0,0.0,0.0,0.3838806430957165,0.0,?,0.0,0.2,50.0,1496.0
51.0,0.044211,1.7110376308361685E-11,51.0,0.0,0.0,0.3814516108781535,0.0,?,0.0,0.2,51.0,1496.0
52.0,0.044589,1.7256668458382285E-11,52.0,0.0,0.0,0.37901796376096425,0.0,?,0.0,0.2,52.0,1496.0
53.0,0.044974,1.7405669722292155E-11,53.0,0.0,0.0,0.38601762482207813,0.0,?,0.0,0.2,53.0,1496.0
54.0,0.045362,1.7555832035011712E-11,54.0,0.0,0.0,0.3837608344253031,0.0,?,0.0,0.2,54.0,1496.0
55.0,0.045746,1.7704446282651685E-11,55.0,0.0,0.0,0.3814971694222842,0.0,?,0.0,0.2,55.0,1496.0
56.0,0.046135,1.785499561164114E-11,56.0,0.0,0.0,0.3879964082800031,0.0,?,0.0,0.2,56.0,1496.0
57.0,0.046553,1.8016768412457568E-11,57.0,0.0,0.0,0.38588870186907576,0.0,?,0.0,0.2,57.0,1496.0
58.0,0.047296,1.8304321500990123E-11,58.0,0.0,0.0,0.38377265347024414,0.0,?,0.0,0.2,58.0,1496.0
59.0,0.047691,1.845719292759895E-11,59.0,0.0,0.0,0.3816514337445649,0.0,?,0.0,0.2,59.0,1496.0
60.0,0.048091,1.861199943555726E-11,60.0,0.0,0.0,0.379527864651082,0.0,?,0.0,0.2,60.0,1496.0
61.0,0.04851,1.8774159252643584E-11,61.0,0.0,0.0,0.37740445703385117,0.0,?,0.0,0.2,61.0,1496.0
62.0,0.048877,1.891619422369533E-11,62.0,0.0,0.0,0.3752834438453094,0.0,?,0.0,0.2,62.0,1496.0
63.0,0.049237,1.9055520080857805E-11,63.0,0.0,0.0,0.37316680956000237,0.0,?,0.0,0.2,63.0,1496.0
64.0,0.049716,1.9240900874137878E-11,64.0,0.0,0.0,0.3792408400653893,0.0,?,0.0,0.2,64.0,1496.0
65.0,0.052816,2.044065131081475E-11,65.0,0.0,0.0,0.3772525194489987,0.0,?,0.0,0.2,65.0,1496.0
66.0,0.053235,2.0602811127901076E-11,66.0,0.0,0.0,0.38295848360653134,0.0,?,0.0,0.2,66.0,1496.0
67.0,0.053618,2.0751038359271153E-11,67.0,0.0,0.0,0.3810870996359228,0.0,?,0.0,0.2,67.0,1496.0
68.0,0.054053,2.091939043667581E-11,68.0,0.0,0.0,0.3792142208660354,0.0,?,0.0,0.2,68.0,1496.0
69.0,0.054461,2.107729307479328E-11,69.0,0.0,0.0,0.3773415509984117,0.0,?,0.0,0.2,69.0,1496.0
70.0,0.055367,2.1427929815318843E-11,70.0,0.0,0.0,0.37547062614978016,0.0,?,0.0,0.2,70.0,1496.0
71.0,0.056313,2.1794047206640238E-11,71.0,0.0,0.0,0.3808462913750348,0.0,?,0.0,0.2,71.0,1496.0
72.0,0.056869,2.2009228252702282E-11,72.0,0.0,0.0,0.3790778863109449,0.0,?,0.0,0.2,72.0,1496.0
73.0,0.057251,2.2157068467802465E-11,73.0,0.0,0.0,0.3773096960875073,0.0,?,0.0,0.2,73.0,1496.0
74.0,0.057625,2.230181255274348E-11,74.0,0.0,0.0,0.3823923307016524,0.0,?,0.0,0.2,74.0,1496.0
75.0,0.057991,2.244346050752533E-11,75.0,0.0,0.0,0.3807171897157205,0.0,?,0.0,0.2,75.0,1496.0
76.0,0.058357,2.258510846230718E-11,76.0,0.0,0.0,0.38553231441244346,0.0,?,0.0,0.2,76.0,1496.0
77.0,0.058721,2.2725982384549238E-11,77.0,0.0,0.0,0.3839430362348383,0.0,?,0.0,0.2,77.0,1496.0
78.0,0.059082,2.286569525798161E-11,78.0,0.0,0.0,0.3823506929464462,0.0,?,0.0,0.2,78.0,1496.0
79.0,0.059444,2.300579514768388E-11,79.0,0.0,0.0,0.3807565102054818,0.0,?,0.0,0.2,79.0,1496.0
80.0,0.059815,2.3149378183815208E-11,80.0,0.0,0.0,0.3791616107899386,0.0,?,0.0,0.2,80.0,1496.0
81.0,0.060207,2.330108856161435E-11,81.0,0.0,0.0,0.37756702300240846,0.0,?,0.0,0.2,81.0,1496.0
82.0,0.06061,2.3457056118382343E-11,82.0,0.0,0.0,0.38214652784083136,0.0,?,0.0,0.2,82.0,1496.0
83.0,0.061002,2.3608766496181484E-11,83.0,0.0,0.0,0.38062786558944317,0.0,?,0.0,0.2,83.0,1496.0
84.0,0.061388,2.375815477636125E-11,84.0,0.0,0.0,0.37910862966805425,0.0,?,0.0,0.2,84.0,1496.0
85.0,0.061757,2.3900963779952787E-11,85.0,0.0,0.0,0.38347205755431246,0.0,?,0.0,0.2,85.0,1496.0
86.0,0.062143,2.4050352060132554E-11,86.0,0.0,0.0,0.3876314111942418,0.0,?,0.0,0.2,86.0,1496.0
87.0,0.062522,2.419703122642305E-11,87.0,0.0,0.0,0.39159608623264,0.0,?,0.0,0.2,87.0,1496.0
88.0,0.062898,2.4342549343903857E-11,88.0,0.0,0.0,0.39028092694551353,0.0,?,0.0,0.2,88.0,1496.0
89.0,0.063278,2.4489615526464246E-11,89.0,0.0,0.0,0.3940673516682912,0.0,?,0.0,0.2,89.0,1496.0
90.0,0.063698,2.465216235982047E-11,90.0,0.0,0.0,0.3928099241653601,0.0,?,0.0,0.2,90.0,1496.0
91.0,0.064133,2.4820514437225125E-11,91.0,0.0,0.0,0.3964298395286223,0.0,?,0.0,0.2,91.0,1496.0
92.0,0.064553,2.4983061270581348E-11,92.0,0.0,0.0,0.3998847946890255,0.0,?,0.0,0.2,92.0,1496.0
93.0,0.064975,2.514638213647736E-11,93.0,0.0,0.0,0.3987406384113969,0.0,?,0.0,0.2,93.0,1496.0
94.0,0.065382,2.5303897758324938E-11,94.0,0.0,0.0,0.39758725481813906,0.0,?,0.0,0.2,94.0,1496.0
95.0,0.065815,2.5471475803189805E-11,95.0,0.0,0.0,0.3964256420574554,0.0,?,0.0,0.2,95.0,1496.0
96.0,0.066217,2.5627056343687903E-11,96.0,0.0,0.0,0.39525673460181304,0.0,?,0.0,0.2,96.0,1496.0
97.0,0.066626,2.578534599807527E-11,97.0,0.0,0.0,0.39408140744096964,0.0,?,0.0,0.2,97.0,1496.0
98.0,0.067042,2.594634476635191E-11,98.0,0.0,0.0,0.39290047997181604,0.0,?,0.0,0.2,98.0,1496.0
99.0,0.067447,2.6103086355659694E-11,99.0,0.0,0.0,0.3962498670015792,0.0,?,0.0,0.2,99.0,1496.0
100.0,0.06787,2.6266794237825604E-11,100.0,0.0,0.0,0.39511565115984626,0.0,?,0.0,0.2,100.0,1496.0
101.0,0.0683,2.6433211233880783E-11,101.0,0.0,0.0,0.39397589223747154,0.0,?,0.0,0.2,101.0,1496.0
102.0,0.068707,2.659072685572836E-11,102.0,0.0,0.0,0.3928313023407539,0.0,?,0.0,0.2,102.0,1496.0
103.0,0.069099,2.6742437233527502E-11,103.0,0.0,0.0,0.39168254992891716,0.0,?,0.0,0.2,103.0,1496.0
104.0,0.069519,2.6904984066883724E-11,104.0,0.0,0.0,0.3905302625276216,0.0,?,0.0,0.2,104.0,1496.0
105.0,0.069938,2.706714388397005E-11,105.0,0.0,0.0,0.3893750292581277,0.0,?,0.0,0.2,105.0,1496.0
106.0,0.070339,2.722233740819825E-11,106.0,0.0,0.0,0.3882174031959441,0.0,?,0.0,0.2,106.0,1496.0
107.0,0.070732,2.7374434802267288E-11,107.0,0.0,0.0,0.39146629715302667,0.0,?,0.0,0.2,107.0,1496.0
108.0,0.071162,2.7540851798322468E-11,108.0,0.0,0.0,0.3903511280810836,0.0,?,0.0,0.2,108.0,1496.0
109.0,0.071578,2.7701850566599107E-11,109.0,0.0,0.0,0.38923339771812426,0.0,?,0.0,0.2,109.0,1496.0
110.0,0.072016,2.7871363692813453E-11,110.0,0.0,0.0,0.38811359451951916,0.0,?,0.0,0.2,110.0,1496.0
111.0,0.072468,2.804629504680634E-11,111.0,0.0,0.0,0.3869921780250763,0.0,?,0.0,0.2,111.0,1496.0
112.0,0.072898,2.821271204286152E-11,112.0,0.0,0.0,0.3858695805539708,0.0,?,0.0,0.2,112.0,1496.0
113.0,0.073309,2.837177572978868E-11,113.0,0.0,0.0,0.3847462087917991,0.0,?,0.0,0.2,113.0,1496.0
114.0,0.073734,2.853625764449438E-11,114.0,0.0,0.0,0.38362244527732364,0.0,?,0.0,0.2,114.0,1496.0
115.0,0.074427,2.8804459919532144E-11,115.0,0.0,0.0,0.38677019823219666,0.0,?,0.0,0.2,115.0,1496.0
116.0,0.074845,2.8966232720348573E-11,116.0,0.0,0.0,0.38568484794758623,0.0,?,0.0,0.2,116.0,1496.0
117.0,0.075259,2.912645745608542E-11,117.0,0.0,0.0,0.38459882950064256,0.0,?,0.0,0.2,117.0,1496.0
118.0,0.07567,2.9285521143012583E-11,118.0,0.0,0.0,0.3835124856608935,0.0,?,0.0,0.2,118.0,1496.0
119.0,0.076092,2.9448842008908596E-11,119.0,0.0,0.0,0.3824261394632019,0.0,?,0.0,0.2,119.0,1496.0
120.0,0.0765,2.960674464702607E-11,120.0,0.0,0.0,0.3813400953038097,0.0,?,0.0,0.2,120.0,1496.0
121.0,0.076922,2.977006551292208E-11,121.0,0.0,0.0,0.38025463997072034,0.0,?,0.0,0.2,121.0,1496.0
122.0,0.077333,2.992912919984924E-11,122.0,0.0,0.0,0.3791700436127433,0.0,?,0.0,0.2,122.0,1496.0
123.0,0.077748,3.0089740951855984E-11,123.0,0.0,0.0,0.37808656065121093,0.0,?,0.0,0.2,123.0,1496.0
124.0,0.078159,3.0248804638783145E-11,124.0,0.0,0.0,0.3770044306380914,0.0,?,0.0,0.2,124.0,1496.0
125.0,0.078562,3.040477219555114E-11,125.0,0.0,0.0,0.3759238790639544,0.0,?,0.0,0.2,125.0,1496.0
126.0,0.078969,3.0562287817398715E-11,126.0,0.0,0.0,0.3789721022459865,0.0,?,0.0,0.2,126.0,1496.0
127.0,0.079374,3.07190294067065E-11,127.0,0.0,0.0,0.3779253277876067,0.0,?,0.0,0.2,127.0,1496.0
128.0,0.079801,3.088428535395199E-11,128.0,0.0,0.0,0.3808782979752896,0.0,?,0.0,0.2,128.0,1496.0
129.0,0.080677,3.1223311606380686E-11,129.0,0.0,0.0,0.37986373752586877,0.0,?,0.0,0.2,129.0,1496.0
130.0,0.081077,3.137811811433899E-11,130.0,0.0,0.0,0.3788498781256996,0.0,?,0.0,0.2,130.0,1496.0
131.0,0.081487,3.1536794784996255E-11,131.0,0.0,0.0,0.3778369313167541,0.0,?,0.0,0.2,131.0,1496.0
132.0,0.081873,3.168618306517602E-11,132.0,0.0,0.0,0.3768250970579931,0.0,?,0.0,0.2,132.0,1496.0
133.0,0.08225,3.1832088198926725E-11,133.0,0.0,0.0,0.375814564316386,0.0,?,0.0,0.2,133.0,1496.0
134.0,0.082626,3.1977606316407535E-11,134.0,0.0,0.0,0.3786771309725368,0.0,?,0.0,0.2,134.0,1496.0
135.0,0.083001,3.212273741761845E-11,135.0,0.0,0.0,0.381455310322989,0.0,?,0.0,0.2,135.0,1496.0
136.0,0.083378,3.2268642551369154E-11,136.0,0.0,0.0,0.3805023437165836,0.0,?,0.0,0.2,136.0,1496.0
137.0,0.083776,3.242267502678767E-11,137.0,0.0,0.0,0.37954977186463773,0.0,?,0.0,0.2,137.0,1496.0
138.0,0.084152,3.256819314426848E-11,138.0,0.0,0.0,0.38224741712299726,0.0,?,0.0,0.2,138.0,1496.0
139.0,0.084524,3.2712163196669704E-11,139.0,0.0,0.0,0.38132206295956417,0.0,?,0.0,0.2,139.0,1496.0
140.0,0.084901,3.285806833042041E-11,140.0,0.0,0.0,0.38039689508950353,0.0,?,0.0,0.2,140.0,1496.0
141.0,0.085295,3.301055274075934E-11,141.0,0.0,0.0,0.3794720944151099,0.0,?,0.0,0.2,141.0,1496.0
142.0,0.085669,3.315529682570036E-11,142.0,0.0,0.0,0.37854783283721904,0.0,?,0.0,0.2,142.0,1496.0
143.0,0.086044,3.330042792691127E-11,143.0,0.0,0.0,0.38117002370381586,0.0,?,0.0,0.2,143.0,1496.0
144.0,0.086418,3.3445172011852286E-11,144.0,0.0,0.0,0.38027126139856887,0.0,?,0.0,0.2,144.0,1496.0
145.0,0.087029,3.36816389527586E-11,145.0,0.0,0.0,0.38282111476823394,0.0,?,0.0,0.2,145.0,1496.0
