learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,0.001832,4.739397101932102E-13,1.0,0.0,0.0,0.0,0.0,?,0.0,0.2,1.0,1000.0
2.0,0.007779,2.0124328633149464E-12,2.0,0.0,0.0,0.0,0.0,?,0.0,0.2,2.0,1000.0
3.0,0.008996,2.327271633678012E-12,3.0,0.0,0.0,0.0,0.0,?,0.0,0.2,3.0,1000.0
4.0,0.010755,2.7823261916637418E-12,4.0,0.0,0.0,0.0,0.0,?,0.0,0.2,4.0,1000.0
5.0,0.011706,3.028350571791331E-12,5.0,0.0,0.0,0.0,0.0,?,0.0,0.2,5.0,1000.0
6.0,0.012964,3.3537960714764063E-12,6.0,0.0,0.0,0.16666666666666666,0.0,?,0.0,0.2,6.0,1000.0
7.0,0.013834,3.578865693675147E-12,7.0,0.0,0.0,1.0,0.0,?,0.0,0.2,7.0,1000.0
8.0,0.014819,3.833685898118548E-12,8.0,0.0,0.0,1.625,0.0,?,0.0,0.2,8.0,1000.0
9.0,0.015544,4.021243916617499E-12,9.0,0.0,0.0,2.111111111111111,0.0,?,0.0,0.2,9.0,1000.0
10.0,0.016287,4.213458547989527E-12,10.0,0.0,0.0,2.5,0.0,?,0.0,0.2,10.0,1000.0
11.0,0.016955,4.386270625723732E-12,11.0,0.0,0.0,2.8181818181818183,0.0,?,0.0,0.2,11.0,1000.0
12.0,0.01768,4.573828644222682E-12,12.0,0.0,0.0,3.0833333333333335,0.0,?,0.0,0.2,12.0,1000.0
13.0,0.018323,4.740173204077614E-12,13.0,0.0,0.0,3.3076923076923075,0.0,?,0.0,0.2,13.0,1000.0
14.0,0.018911,4.8922892245981416E-12,14.0,0.0,0.0,3.5,0.0,?,0.0,0.2,14.0,1000.0
15.0,0.019508,5.046733551555208E-12,15.0,0.0,0.0,3.6,0.0,?,0.0,0.2,15.0,1000.0
16.0,0.019993,5.172203398413126E-12,16.0,0.0,0.0,3.84375,0.0,?,0.0,0.2,16.0,1000.0
17.0,0.020471,5.295862340264848E-12,17.0,0.0,0.0,4.0588235294117645,0.0,?,0.0,0.2,17.0,1000.0
18.0,0.021707,5.6156164242161626E-12,18.0,0.0,0.0,4.194444444444445,0.0,?,0.0,0.2,18.0,1000.0
19.0,0.022725,5.878973752260206E-12,19.0,0.0,0.0,4.2894736842105265,0.0,?,0.0,0.2,19.0,1000.0
20.0,0.023177,5.995906475517483E-12,20.0,0.0,0.0,4.325,0.0,?,0.0,0.2,20.0,1000.0
21.0,0.023611,6.108182585901682E-12,21.0,0.0,0.0,4.357142857142857,0.0,?,0.0,0.2,21.0,1000.0
22.0,0.024006,6.2103693683942135E-12,22.0,0.0,0.0,4.386363636363637,0.0,?,0.0,0.2,22.0,1000.0
23.0,0.025755,6.662836919228233E-12,23.0,0.0,0.0,4.369565217391305,0.0,?,0.0,0.2,23.0,1000.0
24.0,0.026163,6.768386811017987E-12,24.0,0.0,0.0,4.379166666666666,0.0,?,0.0,0.2,24.0,1000.0
25.0,0.026546,6.867469184928467E-12,25.0,0.0,0.0,4.388,0.0,?,0.0,0.2,25.0,1000.0
26.0,0.026951,6.972242974572708E-12,26.0,0.0,0.0,4.357692307692307,0.0,?,0.0,0.2,26.0,1000.0
27.0,0.027338,7.072360151343872E-12,27.0,0.0,0.0,4.356790123456789,0.0,?,0.0,0.2,27.0,1000.0
28.0,0.027757,7.180755751000507E-12,28.0,0.0,0.0,4.35595238095238,0.0,?,0.0,0.2,28.0,1000.0
