learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,0.001938,4.5323123534520464E-13,1.0,0.0,0.0,0.0,0.0,?,0.0,0.2,1.0,904.0
2.0,0.006762,1.5813981493314107E-12,2.0,0.0,0.0,0.0,0.0,?,0.0,0.2,2.0,904.0
3.0,0.00808,1.8896328078375923E-12,3.0,0.0,0.0,0.0,0.0,?,0.0,0.2,3.0,904.0
4.0,0.009285,2.1714406708876294E-12,4.0,0.0,0.0,0.0,0.0,?,0.0,0.2,4.0,904.0
5.0,0.010304,2.4097495608859594E-12,5.0,0.0,0.0,0.0,0.0,?,0.0,0.2,5.0,904.0
6.0,0.011248,2.630518542395698E-12,6.0,0.0,0.0,0.0,0.0,?,0.0,0.2,6.0,904.0
7.0,0.01205,2.81807863050037E-12,7.0,0.0,0.0,0.0,0.0,?,0.0,0.2,7.0,904.0
8.0,0.012892,3.0149933364656237E-12,8.0,0.0,0.0,0.0,0.0,?,0.0,0.2,8.0,904.0
9.0,0.01377,3.2203271985054016E-12,9.0,0.0,0.0,0.1111111111111111,0.0,?,0.0,0.2,9.0,904.0
10.0,0.014528,3.3975972069634334E-12,10.0,0.0,0.0,0.1,0.0,?,0.0,0.2,10.0,904.0
11.0,0.015646,3.659058776166704E-12,11.0,0.0,0.0,0.18181818181818182,0.0,?,0.0,0.2,11.0,904.0
12.0,0.017538,4.101532200972239E-12,12.0,0.0,0.0,0.16666666666666666,0.0,?,0.0,0.2,12.0,904.0
13.0,0.019239,4.499337325493495E-12,13.0,0.0,0.0,0.15384615384615385,0.0,?,0.0,0.2,13.0,904.0
14.0,0.020234,4.732033444775476E-12,14.0,0.0,0.0,0.21428571428571427,0.0,?,0.0,0.2,14.0,904.0
15.0,0.020922,4.892932871977489E-12,15.0,0.0,0.0,0.2,0.0,?,0.0,0.2,15.0,904.0
16.0,0.021562,5.042606757746803E-12,16.0,0.0,0.0,0.1875,0.0,?,0.0,0.2,16.0,904.0
17.0,0.02219,5.1894742581579425E-12,17.0,0.0,0.0,0.17647058823529413,0.0,?,0.0,0.2,17.0,904.0
18.0,0.022837,5.340785202052858E-12,18.0,0.0,0.0,0.16666666666666666,0.0,?,0.0,0.2,18.0,904.0
19.0,0.023455,5.485314047998853E-12,19.0,0.0,0.0,0.15789473684210525,0.0,?,0.0,0.2,19.0,904.0
20.0,0.024094,5.634754068321653E-12,20.0,0.0,0.0,0.2,0.0,?,0.0,0.2,20.0,904.0
21.0,0.024733,5.7841940886444526E-12,21.0,0.0,0.0,0.19047619047619047,0.0,?,0.0,0.2,21.0,904.0
22.0,0.025324,5.922408567534554E-12,22.0,0.0,0.0,0.18181818181818182,0.0,?,0.0,0.2,22.0,904.0
23.0,0.027557,6.444630109601551E-12,23.0,0.0,0.0,0.21739130434782608,0.0,?,0.0,0.2,23.0,904.0
24.0,0.028187,6.59196534090572E-12,24.0,0.0,0.0,0.20833333333333334,0.0,?,0.0,0.2,24.0,904.0
25.0,0.028726,6.718018816577064E-12,25.0,0.0,0.0,0.2,0.0,?,0.0,0.2,25.0,904.0
26.0,0.029274,6.8461770812670395E-12,26.0,0.0,0.0,0.19230769230769232,0.0,?,0.0,0.2,26.0,904.0
27.0,0.029766,6.9612388809522E-12,27.0,0.0,0.0,0.18518518518518517,0.0,?,0.0,0.2,27.0,904.0
28.0,0.030246,7.073494295279185E-12,28.0,0.0,0.0,0.17857142857142858,0.0,?,0.0,0.2,28.0,904.0
29.0,0.030745,7.190193153089948E-12,29.0,0.0,0.0,0.1724137931034483,0.0,?,0.0,0.2,29.0,904.0
30.0,0.031248,7.307827472686767E-12,30.0,0.0,0.0,0.16666666666666666,0.0,?,0.0,0.2,30.0,904.0
31.0,0.031795,7.435751871930228E-12,31.0,0.0,0.0,0.16129032258064516,0.0,?,0.0,0.2,31.0,904.0
32.0,0.033198,7.763865093390146E-12,32.0,0.0,0.0,0.1875,0.0,?,0.0,0.2,32.0,904.0
33.0,0.033667,7.873547987805471E-12,33.0,0.0,0.0,0.18181818181818182,0.0,?,0.0,0.2,33.0,904.0
