learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,0.002532,5.921473105748494E-13,1.0,0.0,0.0,0.0,0.0,?,0.0,0.2,1.0,904.0
2.0,0.009676,2.2628820604748196E-12,2.0,0.0,0.0,0.0,0.0,?,0.0,0.2,2.0,904.0
3.0,0.010894,2.5477301743295457E-12,3.0,0.0,0.0,0.3333333333333333,0.0,?,0.0,0.2,3.0,904.0
4.0,0.012543,2.9333742956320442E-12,4.0,0.0,0.0,0.25,0.0,?,0.0,0.2,4.0,904.0
5.0,0.01366,3.1946019993888004E-12,5.0,0.0,0.0,0.2,0.0,?,0.0,0.2,5.0,904.0
6.0,0.015069,3.5241184135278063E-12,6.0,0.0,0.0,0.16666666666666666,0.0,?,0.0,0.2,6.0,904.0
7.0,0.015965,3.733661853604846E-12,7.0,0.0,0.0,0.14285714285714285,0.0,?,0.0,0.2,7.0,904.0
8.0,0.016861,3.9432052936818865E-12,8.0,0.0,0.0,0.125,0.0,?,0.0,0.2,8.0,904.0
9.0,0.018154,4.245593316025204E-12,9.0,0.0,0.0,0.1111111111111111,0.0,?,0.0,0.2,9.0,904.0
10.0,0.019041,4.453031967083613E-12,10.0,0.0,0.0,0.1,0.0,?,0.0,0.2,10.0,904.0
11.0,0.021253,4.970342334773805E-12,11.0,0.0,0.0,0.09090909090909091,0.0,?,0.0,0.2,11.0,904.0
12.0,0.021943,5.131709492868847E-12,12.0,0.0,0.0,0.08333333333333333,0.0,?,0.0,0.2,12.0,904.0
13.0,0.022548,5.2731980880101514E-12,13.0,0.0,0.0,0.07692307692307693,0.0,?,0.0,0.2,13.0,904.0
14.0,0.023152,5.414452817704942E-12,14.0,0.0,0.0,0.14285714285714285,0.0,?,0.0,0.2,14.0,904.0
15.0,0.024216,5.663285652796427E-12,15.0,0.0,0.0,0.13333333333333333,0.0,?,0.0,0.2,15.0,904.0
16.0,0.024839,5.8089838259749934E-12,16.0,0.0,0.0,0.125,0.0,?,0.0,0.2,16.0,904.0
17.0,0.026235,6.13545998930931E-12,17.0,0.0,0.0,0.11764705882352941,0.0,?,0.0,0.2,17.0,904.0
18.0,0.027318,6.388736267884571E-12,18.0,0.0,0.0,0.1111111111111111,0.0,?,0.0,0.2,18.0,904.0
19.0,0.027838,6.510346300072139E-12,19.0,0.0,0.0,0.10526315789473684,0.0,?,0.0,0.2,19.0,904.0
20.0,0.028278,6.613247096538543E-12,20.0,0.0,0.0,0.1,0.0,?,0.0,0.2,20.0,904.0
21.0,0.028788,6.7325184742609654E-12,21.0,0.0,0.0,0.09523809523809523,0.0,?,0.0,0.2,21.0,904.0
22.0,0.029239,6.837991790639029E-12,22.0,0.0,0.0,0.09090909090909091,0.0,?,0.0,0.2,22.0,904.0
23.0,0.031215,7.300109912951786E-12,23.0,0.0,0.0,0.08695652173913043,0.0,?,0.0,0.2,23.0,904.0
24.0,0.03166,7.404180036650763E-12,24.0,0.0,0.0,0.08333333333333333,0.0,?,0.0,0.2,24.0,904.0
25.0,0.032091,7.504976044098536E-12,25.0,0.0,0.0,0.08,0.0,?,0.0,0.2,25.0,904.0
