learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,6.44E-4,2.49238477812873E-13,1.0,0.0,0.0,0.2,0.0,?,0.0,0.2,1.0,1496.0
2.0,0.004851,1.8774159252643585E-12,2.0,0.0,0.0,0.10000000000000003,0.0,?,0.0,0.2,2.0,1496.0
3.0,0.00615,2.380150059858958E-12,3.0,0.0,0.0,0.0666666666666667,0.0,?,0.0,0.2,3.0,1496.0
4.0,0.007269,2.8132212658723196E-12,4.0,0.0,0.0,0.05000000000000003,0.0,?,0.0,0.2,4.0,1496.0
5.0,0.008392,3.2478405369652644E-12,5.0,0.0,0.0,0.04000000000000003,0.0,?,0.0,0.2,5.0,1496.0
6.0,0.009328,3.6100877655877008E-12,6.0,0.0,0.0,0.03333333333333336,0.0,?,0.0,0.2,6.0,1496.0
7.0,0.010359,4.009101539850235E-12,7.0,0.0,0.0,0.028571428571428602,0.0,?,0.0,0.2,7.0,1496.0
8.0,0.011171,4.323358751005596E-12,8.0,0.0,0.0,0.02500000000000003,0.0,?,0.0,0.2,8.0,1496.0
9.0,0.012064,4.668964280022515E-12,9.0,0.0,0.0,0.02222222222222225,0.0,?,0.0,0.2,9.0,1496.0
10.0,0.01284,4.969288905461629E-12,10.0,0.0,0.0,0.020000000000000028,0.0,?,0.0,0.2,10.0,1496.0
11.0,0.014039,5.433321413066651E-12,11.0,0.0,0.0,0.018181818181818212,0.0,?,0.0,0.2,11.0,1496.0
12.0,0.014567,5.637666003571615E-12,12.0,0.0,0.0,0.016666666666666694,0.0,?,0.0,0.2,12.0,1496.0
13.0,0.015122,5.852460033363765E-12,13.0,0.0,0.0,0.015384615384615413,0.0,?,0.0,0.2,13.0,1496.0
14.0,0.015566,6.0242952571974845E-12,14.0,0.0,0.0,0.014285714285714315,0.0,?,0.0,0.2,14.0,1496.0
15.0,0.016004,6.1938083834118296E-12,15.0,0.0,0.0,0.013333333333333362,0.0,?,0.0,0.2,15.0,1496.0
16.0,0.016479,6.3776411116123186E-12,16.0,0.0,0.0,0.012500000000000028,0.0,?,0.0,0.2,16.0,1496.0
17.0,0.016916,6.546767221556768E-12,17.0,0.0,0.0,0.011764705882352969,0.0,?,0.0,0.2,17.0,1496.0
18.0,0.017367,6.721311559279758E-12,18.0,0.0,0.0,0.01111111111111114,0.0,?,0.0,0.2,18.0,1496.0
19.0,0.017809,6.8923727505736865E-12,19.0,0.0,0.0,0.010526315789473712,0.0,?,0.0,0.2,19.0,1496.0
20.0,0.018233,7.056467649009491E-12,20.0,0.0,0.0,0.010000000000000028,0.0,?,0.0,0.2,20.0,1496.0
21.0,0.018724,7.246492637528312E-12,21.0,0.0,0.0,0.009523809523809552,0.0,?,0.0,0.2,21.0,1496.0
22.0,0.019186,7.425294154220156E-12,22.0,0.0,0.0,0.00909090909090912,0.0,?,0.0,0.2,22.0,1496.0
23.0,0.020752,8.031361632876925E-12,23.0,0.0,0.0,0.008695652173913071,0.0,?,0.0,0.2,23.0,1496.0
24.0,0.021195,8.202809840440748E-12,24.0,0.0,0.0,0.008333333333333361,0.0,?,0.0,0.2,24.0,1496.0
25.0,0.021632,8.371935950385198E-12,25.0,0.0,0.0,0.008000000000000028,0.0,?,0.0,0.2,25.0,1496.0
26.0,0.022078,8.544545206758709E-12,26.0,0.0,0.0,0.0076923076923077205,0.0,?,0.0,0.2,26.0,1496.0
27.0,0.022526,8.717928495672011E-12,27.0,0.0,0.0,0.0074074074074074354,0.0,?,0.0,0.2,27.0,1496.0
28.0,0.022941,8.878540247678753E-12,28.0,0.0,0.0,0.007142857142857171,0.0,?,0.0,0.2,28.0,1496.0
29.0,0.023373,9.045731276273725E-12,29.0,0.0,0.0,0.0068965517241379596,0.0,?,0.0,0.2,29.0,1496.0
30.0,0.02382,9.218727548917132E-12,30.0,0.0,0.0,0.006666666666666695,0.0,?,0.0,0.2,30.0,1496.0
31.0,0.024288,9.39985116322835E-12,31.0,0.0,0.0,0.006451612903225834,0.0,?,0.0,0.2,31.0,1496.0
32.0,0.024711,9.56355904539426E-12,32.0,0.0,0.0,0.006250000000000028,0.0,?,0.0,0.2,32.0,1496.0
33.0,0.025498,9.868140849802228E-12,33.0,0.0,0.0,0.006060606060606088,0.0,?,0.0,0.2,33.0,1496.0
34.0,0.025938,1.0038428008556365E-11,34.0,0.0,0.0,0.005882352941176498,0.0,?,0.0,0.2,34.0,1496.0
35.0,0.026348,1.0197104679213628E-11,35.0,0.0,0.0,0.005714285714285742,0.0,?,0.0,0.2,35.0,1496.0
36.0,0.026767,1.0359264496299954E-11,36.0,0.0,0.0,0.0055555555555555835,0.0,?,0.0,0.2,36.0,1496.0
37.0,0.027202,1.0527616573704612E-11,37.0,0.0,0.0,0.0054054054054054335,0.0,?,0.0,0.2,37.0,1496.0
38.0,0.027611,1.068590622809198E-11,38.0,0.0,0.0,0.00526315789473687,0.0,?,0.0,0.2,38.0,1496.0
39.0,0.028082,1.0868190891212886E-11,39.0,0.0,0.0,0.005128205128205156,0.0,?,0.0,0.2,39.0,1496.0
40.0,0.028502,1.1030737724569108E-11,40.0,0.0,0.0,0.005000000000000028,0.0,?,0.0,0.2,40.0,1496.0
41.0,0.028934,1.119792875316408E-11,41.0,0.0,0.0,0.004878048780487833,0.0,?,0.0,0.2,41.0,1496.0
42.0,0.029358,1.1362023651599884E-11,42.0,0.0,0.0,0.00476190476190479,0.0,?,0.0,0.2,42.0,1496.0
43.0,0.029754,1.1515282094478606E-11,43.0,0.0,0.0,0.004651162790697702,0.0,?,0.0,0.2,43.0,1496.0
