learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,0.001238,4.406935638851589E-13,1.0,0.0,0.0,0.0,0.0,?,0.0,0.2,1.0,1376.0
2.0,0.008231,2.930007047123379E-12,2.0,0.0,0.0,0.0,0.0,?,0.0,0.2,2.0,1376.0
3.0,0.009492,3.3788879712422687E-12,3.0,0.0,0.0,0.0,0.0,?,0.0,0.2,3.0,1376.0
4.0,0.011873,4.226457741525438E-12,4.0,0.0,0.0,0.0,0.0,?,0.0,0.2,4.0,1376.0
5.0,0.014314,5.095385842853122E-12,5.0,0.0,0.0,0.0,0.0,?,0.0,0.2,5.0,1376.0
6.0,0.015645,5.627032369375228E-12,6.0,0.0,0.0,0.16666666666666666,0.0,?,0.0,0.2,6.0,1544.0
7.0,0.017842,6.504588656955294E-12,7.0,0.0,0.0,0.2619047619047619,0.0,?,0.0,0.2,7.0,1544.0
8.0,0.019622,7.215581006473964E-12,8.0,0.0,0.0,0.2648809523809524,0.0,?,0.0,0.2,8.0,1544.0
9.0,0.021428,7.936958637502457E-12,9.0,0.0,0.0,0.26322751322751325,0.0,?,0.0,0.2,9.0,1544.0
10.0,0.022481,8.3575625386503E-12,10.0,0.0,0.0,0.25912698412698415,0.0,?,0.0,0.2,10.0,1544.0
11.0,0.023708,8.847667939133113E-12,11.0,0.0,0.0,0.2537518037518038,0.0,?,0.0,0.2,11.0,1544.0
12.0,0.024411,9.128469973802565E-12,12.0,0.0,0.0,0.24775733525733526,0.0,?,0.0,0.2,12.0,1544.0
13.0,0.025888,9.718433850341372E-12,13.0,0.0,0.0,0.24151959151959151,0.0,?,0.0,0.2,13.0,1544.0
14.0,0.02663,1.001481380727556E-11,14.0,0.0,0.0,0.23525720311434598,0.0,?,0.0,0.2,14.0,1544.0
15.0,0.02714,1.0218525098429786E-11,15.0,0.0,0.0,0.22909719909719908,0.0,?,0.0,0.2,15.0,1544.0
16.0,0.027715,1.0473190082444085E-11,16.0,0.0,0.0,0.26894529082029084,0.0,?,0.0,0.2,16.0,1712.0
17.0,0.028209,1.0691980520884196E-11,17.0,0.0,0.0,0.26415439136027374,0.0,?,0.0,0.2,17.0,1712.0
18.0,0.028707,1.0912542541821798E-11,18.0,0.0,0.0,0.25928306896444153,0.0,?,0.0,0.2,18.0,1712.0
19.0,0.029581,1.1299633317523533E-11,19.0,0.0,0.0,0.2894962407733306,0.0,?,0.0,0.2,19.0,1712.0
20.0,0.030278,1.1608331567711301E-11,20.0,0.0,0.0,0.2855477445241377,0.0,?,0.0,0.2,20.0,1712.0
21.0,0.0308,1.1839523083633848E-11,21.0,0.0,0.0,0.3100454709753692,0.0,?,0.0,0.2,21.0,1712.0
22.0,0.031256,1.2041483488347796E-11,22.0,0.0,0.0,0.3067750058444542,0.0,?,0.0,0.2,22.0,1712.0
23.0,0.034136,1.3317022886541155E-11,23.0,0.0,0.0,0.3033183850369878,0.0,?,0.0,0.2,23.0,1712.0
24.0,0.034613,1.3528284099366931E-11,24.0,0.0,0.0,0.29973809000827273,0.0,?,0.0,0.2,24.0,1712.0
25.0,0.035237,1.3804650968975492E-11,25.0,0.0,0.0,0.3194152330746085,0.0,?,0.0,0.2,25.0,1712.0
26.0,0.0357,1.400971164306005E-11,26.0,0.0,0.0,0.3163608010332774,0.0,?,0.0,0.2,26.0,1712.0
27.0,0.036144,1.4206357300281527E-11,27.0,0.0,0.0,0.3331337628183697,0.0,?,0.0,0.2,27.0,1712.0
28.0,0.036584,1.4401231375005512E-11,28.0,0.0,0.0,0.33049538769125864,0.0,?,0.0,0.2,28.0,1712.0
29.0,0.03771,1.4899931848049165E-11,29.0,0.0,0.0,0.32771968466742213,0.0,?,0.0,0.2,29.0,1712.0
30.0,0.038185,1.5110307269626196E-11,30.0,0.0,0.0,0.3248416721900023,0.0,?,0.0,0.2,30.0,1712.0
31.0,0.038649,1.5315810839335127E-11,31.0,0.0,0.0,0.3218897902914001,0.0,?,0.0,0.2,31.0,1712.0
32.0,0.039108,1.5519099930922195E-11,32.0,0.0,0.0,0.31888718595769705,0.0,?,0.0,0.2,32.0,1712.0
33.0,0.040131,1.5972182154655462E-11,33.0,0.0,0.0,0.3158527257771608,0.0,?,0.0,0.2,33.0,1712.0
34.0,0.040613,1.61856578456031E-11,34.0,0.0,0.0,0.312801798904927,0.0,?,0.0,0.2,34.0,1712.0
35.0,0.041168,1.6431464917129945E-11,35.0,0.0,0.0,0.309746957591677,0.0,?,0.0,0.2,35.0,1712.0
36.0,0.041682,1.6681452592213952E-11,36.0,0.0,0.0,0.30669843099190813,0.0,?,0.0,0.2,36.0,1880.0
37.0,0.042201,1.6933872054020567E-11,37.0,0.0,0.0,0.3201810559801148,0.0,?,0.0,0.2,37.0,1880.0
38.0,0.042665,1.7159541861878505E-11,38.0,0.0,0.0,0.31744513914422273,0.0,?,0.0,0.2,38.0,1880.0
39.0,0.043124,1.7382779883013834E-11,39.0,0.0,0.0,0.31470363085307534,0.0,?,0.0,0.2,39.0,1880.0
40.0,0.043582,1.7605531546804642E-11,40.0,0.0,0.0,0.3119642452099536,0.0,?,0.0,0.2,40.0,1880.0
41.0,0.044087,1.7851142005787956E-11,41.0,0.0,0.0,0.3092334099609303,0.0,?,0.0,0.2,41.0,1880.0
42.0,0.044705,1.815171084470219E-11,42.0,0.0,0.0,0.306516470467087,0.0,?,0.0,0.2,42.0,1880.0
43.0,0.045266,1.8424557314978703E-11,43.0,0.0,0.0,0.303817859304508,0.0,?,0.0,0.2,43.0,1880.0
