learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,0.001155,4.4700379172960917E-13,1.0,0.0,0.0,0.0,0.0,?,0.0,0.2,1.0,1496.0
2.0,0.007667,2.9672537412908343E-12,2.0,0.0,0.0,0.0,0.0,?,0.0,0.2,2.0,1496.0
3.0,0.010049,3.889126496182547E-12,3.0,0.0,0.0,0.0,0.0,?,0.0,0.2,3.0,1496.0
4.0,0.011917,4.612072888347837E-12,4.0,0.0,0.0,0.0,0.0,?,0.0,0.2,4.0,1496.0
5.0,0.013822,5.34933888249927E-12,5.0,0.0,0.0,0.0,0.0,?,0.0,0.2,5.0,1496.0
6.0,0.015689,6.0718982583946645E-12,6.0,0.0,0.0,0.0,0.0,?,0.0,0.2,6.0,1496.0
7.0,0.018527,7.170250432358847E-12,7.0,0.0,0.0,0.0,0.0,?,0.0,0.2,7.0,1496.0
8.0,0.020827,8.060387853119108E-12,8.0,0.0,0.0,0.0,0.0,?,0.0,0.2,8.0,1496.0
9.0,0.022873,8.852223141325844E-12,9.0,0.0,0.0,0.0,0.0,?,0.0,0.2,9.0,1496.0
10.0,0.024225,9.375469138224919E-12,10.0,0.0,0.0,0.0,0.0,?,0.0,0.2,10.0,1496.0
11.0,0.026534,1.0269089705414241E-11,11.0,0.0,0.0,0.0,0.0,?,0.0,0.2,11.0,1496.0
12.0,0.027164,1.0512909955448573E-11,12.0,0.0,0.0,0.08333333333333333,0.0,?,0.0,0.2,12.0,1496.0
13.0,0.027715,1.072615592016114E-11,13.0,0.0,0.0,0.1474358974358974,0.0,?,0.0,0.2,13.0,1496.0
14.0,0.028209,1.0917341957489649E-11,14.0,0.0,0.0,0.14789377289377287,0.0,?,0.0,0.2,14.0,1496.0
15.0,0.028699,1.1106979929738574E-11,15.0,0.0,0.0,0.14755799755799753,0.0,?,0.0,0.2,15.0,1496.0
16.0,0.029193,1.1298165967067082E-11,16.0,0.0,0.0,0.14666895604395602,0.0,?,0.0,0.2,16.0,1496.0
17.0,0.029677,1.1485481841696633E-11,17.0,0.0,0.0,0.14539431157078214,0.0,?,0.0,0.2,17.0,1496.0
18.0,0.030218,1.1694857643710243E-11,18.0,0.0,0.0,0.18633645765998705,0.0,?,0.0,0.2,18.0,1496.0
19.0,0.030706,1.1883721583419376E-11,19.0,0.0,0.0,0.18530120550244386,0.0,?,0.0,0.2,19.0,1496.0
20.0,0.031189,1.207065044177903E-11,20.0,0.0,0.0,0.18393088206942693,0.0,?,0.0,0.2,20.0,1496.0
21.0,0.03171,1.2272285918394724E-11,21.0,0.0,0.0,0.21564845911373992,0.0,?,0.0,0.2,21.0,1496.0
22.0,0.03227,1.2489015029536353E-11,22.0,0.0,0.0,0.24264279322328852,0.0,?,0.0,0.2,22.0,1496.0
23.0,0.035536,1.3753010167015923E-11,23.0,0.0,0.0,0.2656899445060704,0.0,?,0.0,0.2,23.0,1496.0
24.0,0.036803,1.4243359780973859E-11,24.0,0.0,0.0,0.26548909536904214,0.0,?,0.0,0.2,24.0,1496.0
25.0,0.037981,1.469926494691107E-11,25.0,0.0,0.0,0.26486953155428045,0.0,?,0.0,0.2,25.0,1496.0
26.0,0.039163,1.5156718177927866E-11,26.0,0.0,0.0,0.2639130111098851,0.0,?,0.0,0.2,26.0,1496.0
27.0,0.040278,1.5588241318861644E-11,27.0,0.0,0.0,0.2826284836328808,0.0,?,0.0,0.2,27.0,1496.0
28.0,0.040834,1.5803422364923688E-11,28.0,0.0,0.0,0.28179386847668003,0.0,?,0.0,0.2,28.0,1496.0
29.0,0.04131,1.5987642109394074E-11,29.0,0.0,0.0,0.28069752818438076,0.0,?,0.0,0.2,29.0,1496.0
30.0,0.041798,1.6176506049103207E-11,30.0,0.0,0.0,0.2793869209230623,0.0,?,0.0,0.2,30.0,1496.0
31.0,0.042309,1.6374271363019942E-11,31.0,0.0,0.0,0.27790132132339357,0.0,?,0.0,0.2,31.0,1496.0
32.0,0.042834,1.6577454904715217E-11,32.0,0.0,0.0,0.2762733566449408,0.0,?,0.0,0.2,32.0,1496.0
33.0,0.043846,1.6969115369849732E-11,33.0,0.0,0.0,0.2745302246253971,0.0,?,0.0,0.2,33.0,1496.0
34.0,0.044307,1.714752987027168E-11,34.0,0.0,0.0,0.2726946654340976,0.0,?,0.0,0.2,34.0,1496.0
35.0,0.044779,1.7330201549662483E-11,35.0,0.0,0.0,0.2707857422200141,0.0,?,0.0,0.2,35.0,1496.0
36.0,0.046012,1.780739261044396E-11,36.0,0.0,0.0,0.26881947160279146,0.0,?,0.0,0.2,36.0,1496.0
37.0,0.046842,1.8128616114457446E-11,37.0,0.0,0.0,0.26680933573364696,0.0,?,0.0,0.2,37.0,1496.0
38.0,0.04733,1.831748005416658E-11,38.0,0.0,0.0,0.2647667002982665,0.0,?,0.0,0.2,38.0,1496.0
39.0,0.048171,1.8642960737148917E-11,39.0,0.0,0.0,0.26270115737563887,0.0,?,0.0,0.2,39.0,1496.0
40.0,0.049207,1.904390959276093E-11,40.0,0.0,0.0,0.2606208079284274,0.0,?,0.0,0.2,40.0,1496.0
41.0,0.050298,1.946614434321721E-11,41.0,0.0,0.0,0.2585324955399292,0.0,?,0.0,0.2,41.0,1496.0
42.0,0.051311,1.9858191824621622E-11,42.0,0.0,0.0,0.2564420005822421,0.0,?,0.0,0.2,42.0,1496.0
43.0,0.05244,2.029513319333394E-11,43.0,0.0,0.0,0.25435420211908916,0.0,?,0.0,0.2,43.0,1496.0
