learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,0.001008,4.1931867599487307E-13,1.0,0.0,0.0,0.0,0.0,?,0.0,0.2,1.0,1608.0
2.0,0.008791,3.656974683205287E-12,2.0,0.0,0.0,0.0,0.0,?,0.0,0.2,2.0,1608.0
3.0,0.011589,4.8209168016910554E-12,3.0,0.0,0.0,0.3333333333333333,0.0,?,0.0,0.2,3.0,1608.0
4.0,0.014005,5.825950453678767E-12,4.0,0.0,0.0,0.25,0.0,?,0.0,0.2,4.0,1608.0
5.0,0.016676,6.937061746915182E-12,5.0,0.0,0.0,0.4,0.0,?,0.0,0.2,5.0,1608.0
6.0,0.018671,7.766963293155035E-12,6.0,0.0,0.0,0.3333333333333333,0.0,?,0.0,0.2,6.0,1608.0
7.0,0.020423,8.495779087146123E-12,7.0,0.0,0.0,0.2857142857142857,0.0,?,0.0,0.2,7.0,1608.0
8.0,0.022582,9.393903116385141E-12,8.0,0.0,0.0,0.25,0.0,?,0.0,0.2,8.0,1608.0
9.0,0.024616,1.0240028301874795E-11,9.0,0.0,0.0,0.2222222222222222,0.0,?,0.0,0.2,9.0,1608.0
10.0,0.026094,1.0854862630367278E-11,10.0,0.0,0.0,0.3,0.0,?,0.0,0.2,10.0,1608.0
11.0,0.028928,1.2033780415852864E-11,11.0,0.0,0.0,0.2727272727272727,0.0,?,0.0,0.2,11.0,1608.0
12.0,0.030155,1.2544201066096623E-11,12.0,0.0,0.0,0.25,0.0,?,0.0,0.2,12.0,1608.0
13.0,0.031331,1.303340618809064E-11,13.0,0.0,0.0,0.23076923076923078,0.0,?,0.0,0.2,13.0,1608.0
14.0,0.032511,1.3524275273084638E-11,14.0,0.0,0.0,0.21428571428571427,0.0,?,0.0,0.2,14.0,1608.0
15.0,0.033543,1.3953577727079389E-11,15.0,0.0,0.0,0.26666666666666666,0.0,?,0.0,0.2,15.0,1608.0
16.0,0.03491,1.4522237082322435E-11,16.0,0.0,0.0,0.25,0.0,?,0.0,0.2,16.0,1608.0
17.0,0.036258,1.508299261331558E-11,17.0,0.0,0.0,0.23529411764705882,0.0,?,0.0,0.2,17.0,1608.0
18.0,0.037427,1.5569285800059634E-11,18.0,0.0,0.0,0.2222222222222222,0.0,?,0.0,0.2,18.0,1608.0
19.0,0.038606,1.6059738894303635E-11,19.0,0.0,0.0,0.21052631578947367,0.0,?,0.0,0.2,19.0,1608.0
20.0,0.039808,1.6559759775797522E-11,20.0,0.0,0.0,0.2,0.0,?,0.0,0.2,20.0,1608.0
21.0,0.040963,1.7040229092041647E-11,21.0,0.0,0.0,0.19047619047619047,0.0,?,0.0,0.2,21.0,1608.0
22.0,0.042088,1.7508218685785924E-11,22.0,0.0,0.0,0.18181818181818182,0.0,?,0.0,0.2,22.0,1608.0
23.0,0.046502,1.9344401856263474E-11,23.0,0.0,0.0,0.17391304347826086,0.0,?,0.0,0.2,23.0,1608.0
24.0,0.047598,1.98003277182579E-11,24.0,0.0,0.0,0.16666666666666666,0.0,?,0.0,0.2,24.0,1608.0
25.0,0.04879,2.0296188692251835E-11,25.0,0.0,0.0,0.16,0.0,?,0.0,0.2,25.0,1608.0
26.0,0.049865,2.0743378748496368E-11,26.0,0.0,0.0,0.15384615384615385,0.0,?,0.0,0.2,26.0,1608.0
27.0,0.050882,2.1166441341241197E-11,27.0,0.0,0.0,0.14814814814814814,0.0,?,0.0,0.2,27.0,1608.0
28.0,0.051877,2.1580352137486136E-11,28.0,0.0,0.0,0.14285714285714285,0.0,?,0.0,0.2,28.0,1608.0
29.0,0.052783,2.195723975698153E-11,29.0,0.0,0.0,0.13793103448275862,0.0,?,0.0,0.2,29.0,1608.0
30.0,0.05327,2.215982725222905E-11,30.0,0.0,0.0,0.13333333333333333,0.0,?,0.0,0.2,30.0,1608.0
31.0,0.053786,2.2374478479226428E-11,31.0,0.0,0.0,0.12903225806451613,0.0,?,0.0,0.2,31.0,1608.0
32.0,0.054242,2.256417026122411E-11,32.0,0.0,0.0,0.125,0.0,?,0.0,0.2,32.0,1608.0
33.0,0.056502,2.3504309356212615E-11,33.0,0.0,0.0,0.12121212121212122,0.0,?,0.0,0.2,33.0,1608.0
34.0,0.057602,2.396189918120702E-11,34.0,0.0,0.0,0.11764705882352941,0.0,?,0.0,0.2,34.0,1608.0
35.0,0.058176,2.42006778717041E-11,35.0,0.0,0.0,0.11428571428571428,0.0,?,0.0,0.2,35.0,1608.0
36.0,0.058629,2.4389121681451796E-11,36.0,0.0,0.0,0.1111111111111111,0.0,?,0.0,0.2,36.0,1608.0
37.0,0.059065,2.4570493648449577E-11,37.0,0.0,0.0,0.10810810810810811,0.0,?,0.0,0.2,37.0,1608.0
38.0,0.059484,2.4744793772697445E-11,38.0,0.0,0.0,0.10526315789473684,0.0,?,0.0,0.2,38.0,1608.0
39.0,0.060551,2.518865590294202E-11,39.0,0.0,0.0,0.10256410256410256,0.0,?,0.0,0.2,39.0,1608.0
40.0,0.061831,2.572112406293551E-11,40.0,0.0,0.0,0.1,0.0,?,0.0,0.2,40.0,1608.0
41.0,0.063082,2.6241528491179145E-11,41.0,0.0,0.0,0.12195121951219512,0.0,?,0.0,0.2,41.0,1608.0
42.0,0.064148,2.6684974630673722E-11,42.0,0.0,0.0,0.11904761904761904,0.0,?,0.0,0.2,42.0,1608.0
43.0,0.065341,2.7181251595417654E-11,43.0,0.0,0.0,0.11627906976744186,0.0,?,0.0,0.2,43.0,1608.0
44.0,0.066471,2.7651321142911907E-11,44.0,0.0,0.0,0.11363636363636363,0.0,?,0.0,0.2,44.0,1608.0
45.0,0.067324,2.8006161252657568E-11,45.0,0.0,0.0,0.1111111111111111,0.0,?,0.0,0.2,45.0,1608.0
46.0,0.068204,2.8372233112653092E-11,46.0,0.0,0.0,0.10869565217391304,0.0,?,0.0,0.2,46.0,1608.0
47.0,0.069016,2.8710017601648963E-11,47.0,0.0,0.0,0.10638297872340426,0.0,?,0.0,0.2,47.0,1608.0
48.0,0.069865,2.9063193748394644E-11,48.0,0.0,0.0,0.10416666666666667,0.0,?,0.0,0.2,48.0,1608.0
49.0,0.070555,2.935022736589113E-11,49.0,0.0,0.0,0.10204081632653061,0.0,?,0.0,0.2,49.0,1608.0
50.0,0.071614,2.9790761570135744E-11,50.0,0.0,0.0,0.1,0.0,?,0.0,0.2,50.0,1608.0
51.0,0.072557,3.018304084738095E-11,51.0,0.0,0.0,0.09803921568627451,0.0,?,0.0,0.2,51.0,1608.0
52.0,0.073441,3.055077667037645E-11,52.0,0.0,0.0,0.09615384615384616,0.0,?,0.0,0.2,52.0,1608.0
53.0,0.074271,3.089604899287223E-11,53.0,0.0,0.0,0.11320754716981132,0.0,?,0.0,0.2,53.0,1608.0
54.0,0.075213,3.1287912279367436E-11,54.0,0.0,0.0,0.1111111111111111,0.0,?,0.0,0.2,54.0,1608.0
55.0,0.076092,3.165356814861297E-11,55.0,0.0,0.0,0.10909090909090909,0.0,?,0.0,0.2,55.0,1608.0
56.0,0.076894,3.198719273010889E-11,56.0,0.0,0.0,0.10714285714285714,0.0,?,0.0,0.2,56.0,1608.0
57.0,0.077808,3.236740827560424E-11,57.0,0.0,0.0,0.12280701754385964,0.0,?,0.0,0.2,57.0,1608.0
58.0,0.078671,3.272640829284985E-11,58.0,0.0,0.0,0.1206896551724138,0.0,?,0.0,0.2,58.0,1608.0
59.0,0.079545,3.30899842083454E-11,59.0,0.0,0.0,0.11864406779661017,0.0,?,0.0,0.2,59.0,1608.0
60.0,0.080618,3.3536342283089947E-11,60.0,0.0,0.0,0.11666666666666667,0.0,?,0.0,0.2,60.0,1608.0
61.0,0.081024,3.370523452758788E-11,61.0,0.0,0.0,0.11475409836065574,0.0,?,0.0,0.2,61.0,1608.0
62.0,0.081382,3.385415921608606E-11,62.0,0.0,0.0,0.11290322580645161,0.0,?,0.0,0.2,62.0,1608.0
63.0,0.081727,3.39976760248343E-11,63.0,0.0,0.0,0.12698412698412698,0.0,?,0.0,0.2,63.0,1608.0
64.0,0.082069,3.4139944861332565E-11,64.0,0.0,0.0,0.125,0.0,?,0.0,0.2,64.0,1608.0
65.0,0.086582,3.601731111605961E-11,65.0,0.0,0.0,0.12307692307692308,0.0,?,0.0,0.2,65.0,1608.0
66.0,0.087495,3.639711067080497E-11,66.0,0.0,0.0,0.12121212121212122,0.0,?,0.0,0.2,66.0,1608.0
67.0,0.088322,3.674113502105077E-11,67.0,0.0,0.0,0.11940298507462686,0.0,?,0.0,0.2,67.0,1608.0
68.0,0.089148,3.708474338054657E-11,68.0,0.0,0.0,0.11764705882352941,0.0,?,0.0,0.2,68.0,1608.0
69.0,0.089961,3.742294386029243E-11,69.0,0.0,0.0,0.13043478260869565,0.0,?,0.0,0.2,69.0,1608.0
70.0,0.09038,3.75972439845403E-11,70.0,0.0,0.0,0.12857142857142856,0.0,?,0.0,0.2,70.0,1608.0
71.0,0.090789,3.776738420128822E-11,71.0,0.0,0.0,0.14084507042253522,0.0,?,0.0,0.2,71.0,1608.0
72.0,0.091148,3.79167248805364E-11,72.0,0.0,0.0,0.1388888888888889,0.0,?,0.0,0.2,72.0,1608.0
73.0,0.091484,3.8056497772534686E-11,73.0,0.0,0.0,0.136986301369863,0.0,?,0.0,0.2,73.0,1608.0
74.0,0.091824,3.8197934627532957E-11,74.0,0.0,0.0,0.13513513513513514,0.0,?,0.0,0.2,74.0,1608.0
75.0,0.09217,3.8341867427031195E-11,75.0,0.0,0.0,0.13333333333333333,0.0,?,0.0,0.2,75.0,1608.0
76.0,0.092512,3.848413626352946E-11,76.0,0.0,0.0,0.13157894736842105,0.0,?,0.0,0.2,76.0,1608.0
77.0,0.092854,3.862640510002772E-11,77.0,0.0,0.0,0.12987012987012986,0.0,?,0.0,0.2,77.0,1608.0
78.0,0.093192,3.8767009973526E-11,78.0,0.0,0.0,0.1282051282051282,0.0,?,0.0,0.2,78.0,1608.0
79.0,0.093534,3.890927881002426E-11,79.0,0.0,0.0,0.12658227848101267,0.0,?,0.0,0.2,79.0,1608.0
80.0,0.093876,3.905154764652252E-11,80.0,0.0,0.0,0.125,0.0,?,0.0,0.2,80.0,1608.0
81.0,0.094246,3.920546422402064E-11,81.0,0.0,0.0,0.12345679012345678,0.0,?,0.0,0.2,81.0,1608.0
