learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,0.081317,6.008100385467212E-11,1.0,0.0,0.0,0.0,0.0,?,0.0,0.2,1.0,2856.0
2.0,0.095882,7.084234307209652E-11,2.0,0.0,0.0,0.5,0.0,?,0.0,0.2,2.0,2856.0
3.0,0.099522,7.353175431489946E-11,3.0,0.0,0.0,0.5,0.0,?,0.0,0.2,3.0,2856.0
4.0,0.103276,7.630539437135062E-11,4.0,0.0,0.0,0.5416666666666667,0.0,?,0.0,0.2,4.0,2856.0
5.0,0.105941,7.827442760268848E-11,5.0,0.0,0.0,0.5333333333333334,0.0,?,0.0,0.2,5.0,2856.0
6.0,0.107025,7.907534018158914E-11,6.0,0.0,0.0,0.5111111111111112,0.0,?,0.0,0.2,6.0,2856.0
7.0,0.108095,7.98659088710944E-11,7.0,0.0,0.0,0.48571428571428577,0.0,?,0.0,0.2,7.0,2856.0
8.0,0.109063,8.058111493786178E-11,8.0,0.0,0.0,0.46071428571428574,0.0,?,0.0,0.2,8.0,2856.0
9.0,0.110003,8.127563322583836E-11,9.0,0.0,0.0,0.4373015873015873,0.0,?,0.0,0.2,9.0,2856.0
10.0,0.110878,8.19221263130506E-11,10.0,0.0,0.0,0.4157936507936508,0.0,?,0.0,0.2,10.0,2856.0
11.0,0.111757,8.257157479723296E-11,11.0,0.0,0.0,0.39617604617604624,0.0,?,0.0,0.2,11.0,2856.0
12.0,0.112982,8.347666511933011E-11,12.0,0.0,0.0,0.3783128908128908,0.0,?,0.0,0.2,12.0,2856.0
13.0,0.114982,8.495436360438667E-11,13.0,0.0,0.0,0.3620324120324121,0.0,?,0.0,0.2,13.0,2856.0
14.0,0.116421,8.601756766438487E-11,14.0,0.0,0.0,0.34716196501910795,0.0,?,0.0,0.2,14.0,2856.0
15.0,0.117271,8.66455895205339E-11,15.0,0.0,0.0,0.3335416435416436,0.0,?,0.0,0.2,15.0,2856.0
16.0,0.118128,8.727878332138064E-11,16.0,0.0,0.0,0.32102862415362426,0.0,?,0.0,0.2,16.0,2856.0
17.0,0.1193,8.814471463362379E-11,17.0,0.0,0.0,0.30949752861517577,0.0,?,0.0,0.2,17.0,2856.0
18.0,0.120175,8.879120772083603E-11,18.0,0.0,0.0,0.2988391691823065,0.0,?,0.0,0.2,18.0,2856.0
19.0,0.120975,8.938228711485866E-11,19.0,0.0,0.0,0.3298944175879161,0.0,?,0.0,0.2,19.0,2856.0
20.0,0.121779,8.99763219058514E-11,20.0,0.0,0.0,0.32129443355062554,0.0,?,0.0,0.2,20.0,2856.0
21.0,0.122601,9.058365598320965E-11,21.0,0.0,0.0,0.3131375557625005,0.0,?,0.0,0.2,21.0,2856.0
22.0,0.123387,9.116439148783687E-11,22.0,0.0,0.0,0.3053975369940752,0.0,?,0.0,0.2,22.0,2856.0
23.0,0.125213,9.25135302046935E-11,23.0,0.0,0.0,0.2980482369666648,0.0,?,0.0,0.2,23.0,2856.0
24.0,0.126011,9.310313190023106E-11,24.0,0.0,0.0,0.2910643430350828,0.0,?,0.0,0.2,24.0,2856.0
25.0,0.127702,9.435252596934638E-11,25.0,0.0,0.0,0.3144217693136795,0.0,?,0.0,0.2,25.0,2856.0
26.0,0.129424,9.562482436498008E-11,26.0,0.0,0.0,0.3346363166477687,0.0,?,0.0,0.2,26.0,2856.0
27.0,0.130277,9.62550627688567E-11,27.0,0.0,0.0,0.35215690890867757,0.0,?,0.0,0.2,27.0,2856.0
28.0,0.13112,9.687791268030803E-11,28.0,0.0,0.0,0.34751638438416127,0.0,?,0.0,0.2,28.0,2856.0
29.0,0.131912,9.746308128039043E-11,29.0,0.0,0.0,0.3626266568438208,0.0,?,0.0,0.2,29.0,2856.0
