learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,0.002471,1.825696478287379E-12,1.0,0.0,0.0,0.0,0.0,?,0.0,0.2,1.0,2856.0
2.0,0.011834,8.743541936079661E-12,2.0,0.0,0.0,0.0,0.0,?,0.0,0.2,2.0,2856.0
3.0,0.01735,1.2819034357865651E-11,3.0,0.0,0.0,0.0,0.0,?,0.0,0.2,3.0,2856.0
4.0,0.021748,1.6068493326505024E-11,4.0,0.0,0.0,0.0,0.0,?,0.0,0.2,4.0,2856.0
5.0,0.025817,1.9074870894352595E-11,5.0,0.0,0.0,0.0,0.0,?,0.0,0.2,5.0,2856.0
6.0,0.028394,2.097888539234797E-11,6.0,0.0,0.0,0.0,0.0,?,0.0,0.2,6.0,2856.0
7.0,0.03028,2.2372355063756305E-11,7.0,0.0,0.0,0.0,0.0,?,0.0,0.2,7.0,2856.0
8.0,0.031982,2.3629876474539436E-11,8.0,0.0,0.0,0.125,0.0,?,0.0,0.2,8.0,2856.0
9.0,0.033595,2.482164030273755E-11,9.0,0.0,0.0,0.125,0.0,?,0.0,0.2,9.0,2856.0
10.0,0.035281,2.606734012564023E-11,10.0,0.0,0.0,0.12361111111111112,0.0,?,0.0,0.2,10.0,2856.0
11.0,0.036779,2.7174136290947592E-11,11.0,0.0,0.0,0.12146464646464648,0.0,?,0.0,0.2,11.0,2856.0
12.0,0.037602,2.7782209217548367E-11,12.0,0.0,0.0,0.11891835016835017,0.0,?,0.0,0.2,12.0,2856.0
13.0,0.038389,2.8363683571418124E-11,13.0,0.0,0.0,0.11618104118104118,0.0,?,0.0,0.2,13.0,2856.0
14.0,0.039764,2.937960127989451E-11,14.0,0.0,0.0,0.11337690087690087,0.0,?,0.0,0.2,14.0,2856.0
15.0,0.04061,3.000466773907343E-11,15.0,0.0,0.0,0.11058034558034557,0.0,?,0.0,0.2,15.0,2856.0
16.0,0.042363,3.1299870461225506E-11,16.0,0.0,0.0,0.10783574064824064,0.0,?,0.0,0.2,16.0,2856.0
