learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,0.001711,4.0014377898640103E-13,1.0,0.0,0.0,0.0,0.0,?,0.0,0.2,1.0,904.0
2.0,0.010943,2.5591895812087594E-12,2.0,0.0,0.0,0.0,0.0,?,0.0,0.2,2.0,904.0
3.0,0.013052,3.0524118079079526E-12,3.0,0.0,0.0,0.0,0.0,?,0.0,0.2,3.0,904.0
4.0,0.014374,3.3615819282001924E-12,4.0,0.0,0.0,0.25,0.0,?,0.0,0.2,4.0,904.0
5.0,0.016589,3.8795938922299285E-12,5.0,0.0,0.0,0.4,0.0,?,0.0,0.2,5.0,904.0
6.0,0.018379,4.2982130414909795E-12,6.0,0.0,0.0,0.5,0.0,?,0.0,0.2,6.0,904.0
7.0,0.019472,4.553827974531386E-12,7.0,0.0,0.0,0.42857142857142855,0.0,?,0.0,0.2,7.0,904.0
8.0,0.020237,4.7327350411150194E-12,8.0,0.0,0.0,0.375,0.0,?,0.0,0.2,8.0,904.0
9.0,0.021019,4.915617820289401E-12,9.0,0.0,0.0,0.3333333333333333,0.0,?,0.0,0.2,9.0,904.0
10.0,0.022895,5.3543493979507034E-12,10.0,0.0,0.0,0.3,0.0,?,0.0,0.2,10.0,904.0
11.0,0.024333,5.690647910038631E-12,11.0,0.0,0.0,0.36363636363636365,0.0,?,0.0,0.2,11.0,904.0
12.0,0.024878,5.818104578389063E-12,12.0,0.0,0.0,0.3333333333333333,0.0,?,0.0,0.2,12.0,904.0
13.0,0.025434,5.948133766651154E-12,13.0,0.0,0.0,0.38461538461538464,0.0,?,0.0,0.2,13.0,904.0
14.0,0.025956,6.070211529731751E-12,14.0,0.0,0.0,0.35714285714285715,0.0,?,0.0,0.2,14.0,904.0
15.0,0.026475,6.191587696472804E-12,15.0,0.0,0.0,0.3333333333333333,0.0,?,0.0,0.2,15.0,904.0
16.0,0.026967,6.306649496157964E-12,16.0,0.0,0.0,0.3125,0.0,?,0.0,0.2,16.0,904.0
17.0,0.02744,6.417267852359348E-12,17.0,0.0,0.0,0.29411764705882354,0.0,?,0.0,0.2,17.0,904.0
18.0,0.027894,6.5234427650769555E-12,18.0,0.0,0.0,0.2777777777777778,0.0,?,0.0,0.2,18.0,904.0
19.0,0.028332,6.62587583065033E-12,19.0,0.0,0.0,0.3157894736842105,0.0,?,0.0,0.2,19.0,904.0
20.0,0.028774,6.7292443580097625E-12,20.0,0.0,0.0,0.3,0.0,?,0.0,0.2,20.0,904.0
21.0,0.029232,6.836354732513428E-12,21.0,0.0,0.0,0.2857142857142857,0.0,?,0.0,0.2,21.0,904.0
22.0,0.029667,6.9380862017472585E-12,22.0,0.0,0.0,0.2727272727272727,0.0,?,0.0,0.2,22.0,904.0
23.0,0.032901,7.694407055775324E-12,23.0,0.0,0.0,0.2608695652173913,0.0,?,0.0,0.2,23.0,904.0
24.0,0.033924,7.933651407559712E-12,24.0,0.0,0.0,0.25,0.0,?,0.0,0.2,24.0,904.0
25.0,0.034515,8.071865886449813E-12,25.0,0.0,0.0,0.24,0.0,?,0.0,0.2,25.0,904.0
26.0,0.034923,8.167282988627751E-12,26.0,0.0,0.0,0.23076923076923078,0.0,?,0.0,0.2,26.0,904.0
