learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
1.0,0.001674,5.647167563438416E-13,1.0,0.0,0.0,0.0,0.0,?,0.0,0.2,1.0,1304.0
2.0,0.009677,3.26449465420511E-12,2.0,0.0,0.0,0.0,0.0,?,0.0,0.2,2.0,1304.0
3.0,0.010993,3.708441638284259E-12,3.0,0.0,0.0,0.3333333333333333,0.0,?,0.0,0.2,3.0,1304.0
4.0,0.012303,4.150364547967911E-12,4.0,0.0,0.0,0.3333333333333333,0.0,?,0.0,0.2,4.0,1304.0
5.0,0.013599,4.587564617395401E-12,5.0,0.0,0.0,0.31666666666666665,0.0,?,0.0,0.2,5.0,1304.0
6.0,0.014753,4.9768615927961135E-12,6.0,0.0,0.0,0.2972222222222222,0.0,?,0.0,0.2,6.0,1304.0
7.0,0.016262,5.48591630326377E-12,7.0,0.0,0.0,0.3738095238095238,0.0,?,0.0,0.2,7.0,1304.0
8.0,0.017784,5.999356508255005E-12,8.0,0.0,0.0,0.36279761904761904,0.0,?,0.0,0.2,8.0,1304.0
9.0,0.018805,6.343786501222187E-12,9.0,0.0,0.0,0.3502645502645503,0.0,?,0.0,0.2,9.0,1304.0
10.0,0.01962,6.618723273277283E-12,10.0,0.0,0.0,0.33746031746031746,0.0,?,0.0,0.2,10.0,1304.0
11.0,0.020711,6.98676746752527E-12,11.0,0.0,0.0,0.32496392496392495,0.0,?,0.0,0.2,11.0,1304.0
12.0,0.022295,7.521123107936647E-12,12.0,0.0,0.0,0.31303511303511306,0.0,?,0.0,0.2,12.0,1304.0
13.0,0.022918,7.731289499335819E-12,13.0,0.0,0.0,0.3017760017760018,0.0,?,0.0,0.2,13.0,1304.0
14.0,0.023896,8.061213625801935E-12,14.0,0.0,0.0,0.2912095840667269,0.0,?,0.0,0.2,14.0,1304.0
15.0,0.024822,8.373595774173737E-12,15.0,0.0,0.0,0.328938468938469,0.0,?,0.0,0.2,15.0,1304.0
16.0,0.025325,8.543280677662956E-12,16.0,0.0,0.0,0.3208798146298147,0.0,?,0.0,0.2,16.0,1304.0
17.0,0.025865,8.725447373257744E-12,17.0,0.0,0.0,0.3130339431810021,0.0,?,0.0,0.2,17.0,1304.0
18.0,0.026302,8.872867458396489E-12,18.0,0.0,0.0,0.3054470901284627,0.0,?,0.0,0.2,18.0,1304.0
19.0,0.026775,9.03243198990822E-12,19.0,0.0,0.0,0.3332305766129296,0.0,?,0.0,0.2,19.0,1304.0
20.0,0.027275,9.20110485619969E-12,20.0,0.0,0.0,0.3270953635717568,0.0,?,0.0,0.2,20.0,1304.0
21.0,0.02774,9.357970621850758E-12,21.0,0.0,0.0,0.32104320340167314,0.0,?,0.0,0.2,21.0,1304.0
22.0,0.028556,9.633244739638437E-12,22.0,0.0,0.0,0.3432468673163157,0.0,?,0.0,0.2,22.0,1304.0
23.0,0.030212,1.0191889272795787E-11,23.0,0.0,0.0,0.3382045134013771,0.0,?,0.0,0.2,23.0,1304.0
24.0,0.030661,1.0343357506725527E-11,24.0,0.0,0.0,0.35672135432849367,0.0,?,0.0,0.2,24.0,1304.0
25.0,0.031101,1.0491789629062021E-11,25.0,0.0,0.0,0.3524525001553539,0.0,?,0.0,0.2,25.0,1304.0
26.0,0.03166,1.0680365893575884E-11,26.0,0.0,0.0,0.3481274039955326,0.0,?,0.0,0.2,26.0,1304.0
27.0,0.032098,1.0828123324447212E-11,27.0,0.0,0.0,0.36372382493017097,0.0,?,0.0,0.2,27.0,1304.0
28.0,0.032517,1.0969471186399464E-11,28.0,0.0,0.0,0.37718871478054844,0.0,?,0.0,0.2,28.0,1304.0
29.0,0.032959,1.1118578000201124E-11,29.0,0.0,0.0,0.3740344241230911,0.0,?,0.0,0.2,29.0,1304.0
30.0,0.033376,1.125925117068821E-11,30.0,0.0,0.0,0.3857045410201375,0.0,?,0.0,0.2,30.0,1304.0
31.0,0.03383,1.1412406133280864E-11,31.0,0.0,0.0,0.39584310421303626,0.0,?,0.0,0.2,31.0,1304.0
32.0,0.034282,1.1564886404408354E-11,32.0,0.0,0.0,0.3935536523676692,0.0,?,0.0,0.2,32.0,1304.0
33.0,0.035009,1.1810136751996152E-11,33.0,0.0,0.0,0.4024611174474368,0.0,?,0.0,0.2,33.0,1304.0
34.0,0.03542,1.1948785848087741E-11,34.0,0.0,0.0,0.4004279473264338,0.0,?,0.0,0.2,34.0,1304.0
35.0,0.035832,1.2087772289911912E-11,35.0,0.0,0.0,0.40831487992382975,0.0,?,0.0,0.2,35.0,1304.0
36.0,0.036241,1.2225746694538335E-11,36.0,0.0,0.0,0.40649660944975513,0.0,?,0.0,0.2,36.0,1304.0
37.0,0.036651,1.236405844489734E-11,37.0,0.0,0.0,0.4045192236087708,0.0,?,0.0,0.2,37.0,1304.0
38.0,0.037049,1.249832204646535E-11,38.0,0.0,0.0,0.402408831522338,0.0,?,0.0,0.2,38.0,1304.0
39.0,0.037481,1.264405540294118E-11,39.0,0.0,0.0,0.4001878223470014,0.0,?,0.0,0.2,39.0,1304.0
40.0,0.037894,1.2783379190497935E-11,40.0,0.0,0.0,0.39787543448063406,0.0,?,0.0,0.2,40.0,1304.0
41.0,0.038323,1.2928100509776016E-11,41.0,0.0,0.0,0.3954882287615942,0.0,?,0.0,0.2,41.0,1304.0
42.0,0.03884,1.3102508253521396E-11,42.0,0.0,0.0,0.3930404834774912,0.0,?,0.0,0.2,42.0,1304.0
43.0,0.039255,1.3242506732543316E-11,43.0,0.0,0.0,0.39054452538997475,0.0,?,0.0,0.2,43.0,1304.0
44.0,0.039698,1.3391950892077558E-11,44.0,0.0,0.0,0.3980532914619785,0.0,?,0.0,0.2,44.0,1304.0
45.0,0.040115,1.3532624062564644E-11,45.0,0.0,0.0,0.39577331932848003,0.0,?,0.0,0.2,45.0,1304.0
46.0,0.04052,1.3669249084260734E-11,46.0,0.0,0.0,0.39344974475370625,0.0,?,0.0,0.2,46.0,1304.0
47.0,0.040914,1.3802163302898414E-11,47.0,0.0,0.0,0.3910914245600567,0.0,?,0.0,0.2,47.0,1304.0
48.0,0.041285,1.3927318569686684E-11,48.0,0.0,0.0,0.38870609789590654,0.0,?,0.0,0.2,48.0,1304.0
49.0,0.041656,1.4052473836474955E-11,49.0,0.0,0.0,0.38630053127218056,0.0,?,0.0,0.2,49.0,1304.0
50.0,0.042025,1.417695441179806E-11,50.0,0.0,0.0,0.3838806430957165,0.0,?,0.0,0.2,50.0,1304.0
51.0,0.042407,1.4305820481644744E-11,51.0,0.0,0.0,0.3814516108781535,0.0,?,0.0,0.2,51.0,1304.0
52.0,0.042768,1.4427602291107186E-11,52.0,0.0,0.0,0.37901796376096425,0.0,?,0.0,0.2,52.0,1304.0
53.0,0.043156,1.4558492435349368E-11,53.0,0.0,0.0,0.38601762482207813,0.0,?,0.0,0.2,53.0,1304.0
54.0,0.043576,1.47001776430342E-11,54.0,0.0,0.0,0.3837608344253031,0.0,?,0.0,0.2,54.0,1304.0
55.0,0.044543,1.5026390966441906E-11,55.0,0.0,0.0,0.3814971694222842,0.0,?,0.0,0.2,55.0,1304.0
56.0,0.0454,1.5315496259265484E-11,56.0,0.0,0.0,0.3879964082800031,0.0,?,0.0,0.2,56.0,1304.0
57.0,0.046189,1.5581662042273423E-11,57.0,0.0,0.0,0.38588870186907576,0.0,?,0.0,0.2,57.0,1304.0
58.0,0.046963,1.584276763929262E-11,58.0,0.0,0.0,0.38377265347024414,0.0,?,0.0,0.2,58.0,1304.0
59.0,0.047704,1.6092740827136576E-11,59.0,0.0,0.0,0.3816514337445649,0.0,?,0.0,0.2,59.0,1304.0
60.0,0.048109,1.6229365848832666E-11,60.0,0.0,0.0,0.379527864651082,0.0,?,0.0,0.2,60.0,1304.0
61.0,0.048512,1.636531617906359E-11,61.0,0.0,0.0,0.37740445703385117,0.0,?,0.0,0.2,61.0,1304.0
62.0,0.048886,1.649148348304961E-11,62.0,0.0,0.0,0.3752834438453094,0.0,?,0.0,0.2,62.0,1304.0
63.0,0.049253,1.6615289366907552E-11,63.0,0.0,0.0,0.37316680956000237,0.0,?,0.0,0.2,63.0,1304.0
64.0,0.049601,1.6732685681846416E-11,64.0,0.0,0.0,0.3792408400653893,0.0,?,0.0,0.2,64.0,1304.0
65.0,0.053855,1.8167754428254244E-11,65.0,0.0,0.0,0.3772525194489987,0.0,?,0.0,0.2,65.0,1304.0
66.0,0.054274,1.8309102290206496E-11,66.0,0.0,0.0,0.38295848360653134,0.0,?,0.0,0.2,66.0,1304.0
67.0,0.054659,1.843898039725093E-11,67.0,0.0,0.0,0.3810870996359228,0.0,?,0.0,0.2,67.0,1304.0
68.0,0.05502,1.856076220671337E-11,68.0,0.0,0.0,0.3792142208660354,0.0,?,0.0,0.2,68.0,1304.0
69.0,0.055365,1.8677146484454486E-11,69.0,0.0,0.0,0.3773415509984117,0.0,?,0.0,0.2,69.0,1304.0
70.0,0.055709,1.8793193416463016E-11,70.0,0.0,0.0,0.37547062614978016,0.0,?,0.0,0.2,70.0,1304.0
71.0,0.056086,1.8920372757646785E-11,71.0,0.0,0.0,0.3808462913750348,0.0,?,0.0,0.2,71.0,1304.0
72.0,0.056447,1.9042154567109227E-11,72.0,0.0,0.0,0.3790778863109449,0.0,?,0.0,0.2,72.0,1304.0
73.0,0.056824,1.9169333908292996E-11,73.0,0.0,0.0,0.3773096960875073,0.0,?,0.0,0.2,73.0,1304.0
74.0,0.05719,1.9292802446418353E-11,74.0,0.0,0.0,0.3823923307016524,0.0,?,0.0,0.2,74.0,1304.0
75.0,0.057561,1.9417957713206623E-11,75.0,0.0,0.0,0.3807171897157205,0.0,?,0.0,0.2,75.0,1304.0
76.0,0.057909,1.9535354028145487E-11,76.0,0.0,0.0,0.38553231441244346,0.0,?,0.0,0.2,76.0,1304.0
77.0,0.058257,1.965275034308435E-11,77.0,0.0,0.0,0.3839430362348383,0.0,?,0.0,0.2,77.0,1304.0
78.0,0.058588,1.9764411780569303E-11,78.0,0.0,0.0,0.3823506929464462,0.0,?,0.0,0.2,78.0,1304.0
79.0,0.058924,1.987775994671717E-11,79.0,0.0,0.0,0.3807565102054818,0.0,?,0.0,0.2,79.0,1304.0
80.0,0.059258,1.9990433421399872E-11,80.0,0.0,0.0,0.3791616107899386,0.0,?,0.0,0.2,80.0,1304.0
81.0,0.059615,2.011086584793198E-11,81.0,0.0,0.0,0.37756702300240846,0.0,?,0.0,0.2,81.0,1304.0
82.0,0.059958,2.022657543420793E-11,82.0,0.0,0.0,0.38214652784083136,0.0,?,0.0,0.2,82.0,1304.0
83.0,0.060504,2.0410766204198216E-11,83.0,0.0,0.0,0.38062786558944317,0.0,?,0.0,0.2,83.0,1304.0
84.0,0.060929,2.0554138140545967E-11,84.0,0.0,0.0,0.37910862966805425,0.0,?,0.0,0.2,84.0,1304.0
85.0,0.06129,2.067591995000841E-11,85.0,0.0,0.0,0.38347205755431246,0.0,?,0.0,0.2,85.0,1304.0
86.0,0.06164,2.0793990956412438E-11,86.0,0.0,0.0,0.3876314111942418,0.0,?,0.0,0.2,86.0,1304.0
